chr start end mid COcount NCOcount SNPcount cross Introgression CO_NCO_ratio telomere_dist homology
11 1 20000 10000.5 0 0 0 fermentation 0 NA 10000.5 0.999149957497875
11 20001 40000 30000.5 5 0 7 fermentation 0 Inf 30000.5 0.999649982499125
11 40001 60000 50000.5 6.25 0 1 fermentation 0 Inf 50000.5 0.999949997499875
11 60001 80000 70000.5 6.5 0 0 fermentation 0 Inf 70000.5 1
11 80001 1e+05 90000.5 5.25 0 15 fermentation 0 Inf 90000.5 0.999249962498125
11 100001 120000 110000.5 2 0 31 fermentation 0 Inf 110000.5 0.998449922496125
11 120001 140000 130000.5 3 30.2571860816944 42 fermentation 0 0.09915 130000.5 0.997874893744687
11 140001 160000 150000.5 10 0 10 fermentation 0 Inf 150000.5 0.99949997499875
11 160001 180000 170000.5 3 41.1522633744856 23 fermentation 0 0.0729 170000.5 0.998849942497125
11 180001 2e+05 190000.5 1 14.5560407569141 34 fermentation 0 0.0687 190000.5 0.99829991499575
11 200001 220000 210000.5 4 10.5485232067511 46 fermentation 0 0.3792 210000.5 0.99769988499425
11 220001 240000 230000.5 8 21.8102508178844 22 fermentation 0 0.3668 230000.5 0.99889994499725
11 240001 260000 250000.5 4 9.14355379457482 73 fermentation 0 0.437466666666667 250000.5 0.996349817490875
11 260001 280000 270000.5 5 13.0975769482646 38 fermentation 0 0.38175 270000.5 0.99809990499525
11 280001 3e+05 290000.5 0 6.59630606860158 83 fermentation 0 0 290000.5 0.995849792489624
11 300001 320000 310000.5 4 0 62 fermentation 0 Inf 310000.5 0.99689984499225
11 320001 340000 330000.5 1 0 62 fermentation 0 Inf 305710.5 0.99689984499225
11 340001 360000 350000.5 12 0 6 fermentation 0 Inf 285710.5 0.99969998499925
11 360001 380000 370000.5 9 6.4143681847338 39 fermentation 0 1.4031 265710.5 0.998049902495125
11 380001 4e+05 390000.5 2.25 0 3 fermentation 0 Inf 245710.5 0.999849992499625
11 400001 420000 410000.5 4.5 0 0 fermentation 0 Inf 225710.5 0.999874993749687
11 420001 440000 430000.5 6.0833 0 1 fermentation 0 Inf 205710.5 0.999949997499875
11 440001 460000 450000.5 5.6667 0 0 fermentation 0 Inf 185710.5 1
11 460001 480000 470000.5 5.6667 0 0 fermentation 0 Inf 165710.5 1
11 480001 5e+05 490000.5 3.8333 0 1 fermentation 0 Inf 145710.5 0.999924996249812
11 500001 520000 510000.5 25 48.7092060399415 40 fermentation 0 0.51325 125710.5 0.997999899995
11 520001 540000 530000.5 2 0 34 fermentation 0 Inf 105710.5 0.998174908745437
11 540001 560000 550000.5 7 0 6 fermentation 0 Inf 85710.5 0.99969998499925
11 560001 580000 570000.5 7 0 29 fermentation 0 Inf 65710.5 0.998549927496375
11 580001 6e+05 590000.5 5 2.26398007697532 81 fermentation 0 2.2085 45710.5 0.995949797489874
11 600001 620000 610000.5 3 5.93471810089021 51 fermentation 0 0.5055 25710.5 0.997449872493625
11 620001 640000 630000.5 0 0 21 fermentation 0 NA 5710.5 0.99809990499525
12 1 20000 10000.5 3.25 0 2 fermentation 0 Inf 10000.5 0.999724986249312
12 20001 40000 30000.5 4.5 0 0 fermentation 0 Inf 30000.5 1
12 40001 60000 50000.5 18.25 0 7 fermentation 0 Inf 50000.5 0.999649982499125
12 60001 80000 70000.5 9 57.8871201157742 21 fermentation 0 0.155475 70000.5 0.998924946247312
12 80001 1e+05 90000.5 6 0 32 fermentation 0 Inf 90000.5 0.998399919996
12 100001 120000 110000.5 0.5 0 41 fermentation 0 Inf 110000.5 0.997849892494625
12 120001 140000 130000.5 1 0 0 fermentation 0 Inf 130000.5 1
12 140001 160000 150000.5 3.8333 0 1 fermentation 0 Inf 150000.5 0.999749987499375
12 160001 180000 170000.5 4.6667 0 0 fermentation 0 Inf 170000.5 1
12 180001 2e+05 190000.5 4.6667 0 0 fermentation 0 Inf 190000.5 1
12 200001 220000 210000.5 6.3333 0 32 fermentation 0 Inf 210000.5 0.998399919996
12 220001 240000 230000.5 0 0 61 fermentation 0 NA 215541.5 0.996949847492375
12 240001 260000 250000.5 10 24.5821042281219 44 fermentation 0 0.4068 195541.5 0.9977998899945
12 260001 280000 270000.5 3 0 68 fermentation 0 Inf 175541.5 0.9965998299915
12 280001 3e+05 290000.5 3 0 18 fermentation 0 Inf 155541.5 0.99909995499775
12 300001 320000 310000.5 11 0 1 fermentation 0 Inf 135541.5 0.999949997499875
12 320001 340000 330000.5 13 3.30797221303341 59 fermentation 0 3.9299 115541.5 0.997049852492625
12 340001 360000 350000.5 2 7.53295668549906 63 fermentation 0 0.2655 95541.5 0.996849842492125
12 360001 380000 370000.5 0 2.34192037470726 82 fermentation 0 0 75541.5 0.995899794989749
12 380001 4e+05 390000.5 1 0 8 fermentation 0 Inf 55541.5 0.999599979999
12 400001 420000 410000.5 0 0 0 fermentation 0 NA 35541.5 1
12 420001 440000 430000.5 0 0 0 fermentation 0 NA 15541.5 0.999474973748687
12 440001 460000 450000.5 0 0 0 fermentation 0 NA 0 1
13 1 20000 10000.5 5 72.4020442930153 234 fermentation 0 0.0690588235294118 10000.5 0.986674333716686
13 20001 40000 30000.5 2 25.0990752972259 832 fermentation 1 0.0796842105263158 30000.5 0.958197909895495
13 40001 60000 50000.5 2 28 1169 fermentation 1 0.0714285714285714 50000.5 0.941547077353868
13 60001 80000 70000.5 1 25.6383960619424 1241 fermentation 1 0.039004 70000.5 0.937946897344867
13 80001 1e+05 90000.5 0 30.0691590658515 1195 fermentation 1 0 90000.5 0.940247012350618
13 100001 120000 110000.5 4.3333 16.4473684210526 199 fermentation 1 0.26346464 110000.5 0.990049502475124
13 120001 140000 130000.5 8.6667 0 0 fermentation 0 Inf 130000.5 0.9993999699985
13 140001 160000 150000.5 8.6667 0 0 fermentation 0 Inf 150000.5 1
13 160001 180000 170000.5 7.3333 0 10 fermentation 0 Inf 170000.5 0.99929996499825
13 180001 2e+05 190000.5 4 0 1 fermentation 0 Inf 190000.5 0.999949997499875
13 200001 220000 210000.5 12 0 3 fermentation 0 Inf 210000.5 0.999849992499625
13 220001 240000 230000.5 5 11.8133490844654 48 fermentation 0 0.42325 230000.5 0.997599879994
13 240001 260000 250000.5 0 0 32 fermentation 0 NA 250000.5 0.998399919996
13 260001 280000 270000.5 1.25 0 32 fermentation 0 Inf 270000.5 0.998399919996
13 280001 3e+05 290000.5 2.5 0 0 fermentation 0 Inf 290000.5 1
13 300001 320000 310000.5 5.25 0 76 fermentation 0 Inf 310000.5 0.9961998099905
13 320001 340000 330000.5 8.5 36.101083032491 18 fermentation 0 0.23545 330000.5 0.99909995499775
13 340001 360000 350000.5 7 0 0 fermentation 0 Inf 350000.5 1
13 360001 380000 370000.5 7 0 0 fermentation 0 Inf 370000.5 1
13 380001 4e+05 390000.5 4.5 0 5 fermentation 0 Inf 390000.5 0.999749987499375
13 400001 420000 410000.5 1 13.4228187919463 30 fermentation 0 0.0745 410000.5 0.99849992499625
13 420001 440000 430000.5 3.6667 0 24 fermentation 0 Inf 430000.5 0.998799939997
13 440001 460000 450000.5 7.3333 0 0 fermentation 0 Inf 450000.5 1
13 460001 480000 470000.5 7.3333 0 0 fermentation 0 Inf 437340.5 1
13 480001 5e+05 490000.5 3.6667 0 21 fermentation 0 Inf 417340.5 0.998949947497375
13 500001 520000 510000.5 2 0 8 fermentation 0 Inf 397340.5 0.999599979999
13 520001 540000 530000.5 5 0 40 fermentation 0 Inf 377340.5 0.997999899995
13 540001 560000 550000.5 6 0 1 fermentation 0 Inf 357340.5 0.999949997499875
13 560001 580000 570000.5 4 0 9 fermentation 0 Inf 337340.5 0.999549977498875
13 580001 6e+05 590000.5 2.1667 0 32 fermentation 0 Inf 317340.5 0.99829991499575
13 600001 620000 610000.5 4.3333 0 0 fermentation 0 Inf 297340.5 1
13 620001 640000 630000.5 4.3333 0 0 fermentation 0 Inf 277340.5 0.999949997499875
13 640001 660000 650000.5 7.1667 0 1 fermentation 0 Inf 257340.5 0.999949997499875
13 660001 680000 670000.5 2.375 0 1 fermentation 0 Inf 237340.5 0.999949997499875
13 680001 7e+05 690000.5 4.75 0 0 fermentation 0 Inf 217340.5 1
13 700001 720000 710000.5 4.75 0 0 fermentation 0 Inf 197340.5 1
13 720001 740000 730000.5 4.75 0 0 fermentation 0 Inf 177340.5 1
13 740001 760000 750000.5 7.125 0 9 fermentation 0 Inf 157340.5 0.999549977498875
13 760001 780000 770000.5 3.5 0 0 fermentation 0 Inf 137340.5 1
13 780001 8e+05 790000.5 4.75 13.7551581843191 19 fermentation 0 0.345325 117340.5 0.999049952497625
13 800001 820000 810000.5 6 0 57 fermentation 0 Inf 97340.5 0.997149857492875
13 820001 840000 830000.5 6 0 31 fermentation 0 Inf 77340.5 0.998449922496125
13 840001 860000 850000.5 6 9.36621916952857 70 fermentation 0 0.6406 57340.5 0.99649982499125
13 860001 880000 870000.5 7 24.9376558603491 20 fermentation 0 0.2807 37340.5 0.9989999499975
13 880001 9e+05 890000.5 4 11.8133490844654 46 fermentation 0 0.3386 17340.5 0.99769988499425
13 900001 920000 910000.5 1 0 20 fermentation 0 Inf 0 0.997649882494125
14 1 20000 10000.5 0 0 0 fermentation 1 NA 10000.5 0.999849992499625
14 20001 40000 30000.5 12 39.2670157068063 45 fermentation 1 0.3056 30000.5 0.997749887494375
14 40001 60000 50000.5 10 33.2963374028857 29 fermentation 1 0.300333333333333 50000.5 0.998549927496375
14 60001 80000 70000.5 6 7.62195121951219 53 fermentation 1 0.7872 70000.5 0.997349867493375
14 80001 1e+05 90000.5 8 0 20 fermentation 1 Inf 90000.5 0.997174858742937
14 100001 120000 110000.5 7 16.4563905650027 47 fermentation 1 0.425366666666667 110000.5 0.997649882494125
14 120001 140000 130000.5 6 0 31 fermentation 1 Inf 130000.5 0.998449922496125
14 140001 160000 150000.5 3 5.0709939148073 50 fermentation 1 0.5916 150000.5 0.99749987499375
14 160001 180000 170000.5 1 6.70241286863271 46 fermentation 1 0.1492 170000.5 0.99769988499425
14 180001 2e+05 190000.5 3 9.57446808510638 1059 fermentation 1 0.313333333333333 190000.5 0.947047352367618
14 200001 220000 210000.5 3 8.25082508250825 792 fermentation 1 0.3636 210000.5 0.960398019900995
14 220001 240000 230000.5 7 10.5207785376118 235 fermentation 1 0.66535 230000.5 0.988249412470623
14 240001 260000 250000.5 0 15.1220565996976 1071 fermentation 1 0 250000.5 0.946447322366118
14 260001 280000 270000.5 0 12.8796823011699 957 fermentation 1 0 270000.5 0.952147607380369
14 280001 3e+05 290000.5 0 19.7525730325398 1010 fermentation 1 0 290000.5 0.949497474873744
14 300001 320000 310000.5 0 17.0443152195709 1226 fermentation 1 0 310000.5 0.938696934846742
14 320001 340000 330000.5 0 14.5484776057363 1104 fermentation 1 0 330000.5 0.944797239861993
14 340001 360000 350000.5 1 12.5549278091651 968 fermentation 1 0.07965 350000.5 0.951597579878994
14 360001 380000 370000.5 0 18.2871075891496 1215 fermentation 1 0 370000.5 0.939246962348117
14 380001 4e+05 390000.5 0 15.7035175879397 1138 fermentation 1 0 360655.5 0.943097154857743
14 400001 420000 410000.5 1 18.3992640294388 1103 fermentation 1 0.05435 340655.5 0.944847242362118
14 420001 440000 430000.5 0 15.6396621832968 1075 fermentation 1 0 320655.5 0.946247312365618
14 440001 460000 450000.5 1 9.6576885931967 1000 fermentation 1 0.103544444444444 300655.5 0.949997499874994
14 460001 480000 470000.5 0 16.06264431282 1235 fermentation 1 0 280655.5 0.938246912345617
14 480001 5e+05 490000.5 1 20.3314018501576 1038 fermentation 1 0.049185 260655.5 0.948097404870244
14 500001 520000 510000.5 2 12.108980827447 1004 fermentation 1 0.165166666666667 240655.5 0.949797489874494
14 520001 540000 530000.5 1 15.242353419368 1170 fermentation 1 0.0656066666666667 220655.5 0.941497074853743
14 540001 560000 550000.5 1 18.677213799165 862 fermentation 1 0.0535411764705882 200655.5 0.956897844892245
14 560001 580000 570000.5 1 18.7930674462309 1116 fermentation 1 0.0532111111111111 180655.5 0.944197209860493
14 580001 6e+05 590000.5 2 7.07513796519032 301 fermentation 1 0.28268 160655.5 0.984949247462373
14 600001 620000 610000.5 0 3.34224598930481 71 fermentation 0 0 140655.5 0.996424821241062
14 620001 640000 630000.5 9 11.0741971207087 58 fermentation 0 0.8127 120655.5 0.99709985499275
14 640001 660000 650000.5 15 19.4552529182879 41 fermentation 0 0.771 100655.5 0.997949897494875
14 660001 680000 670000.5 10 8.5397096498719 54 fermentation 0 1.171 80655.5 0.99729986499325
14 680001 7e+05 690000.5 11 5.71102227298686 39 fermentation 0 1.9261 60655.5 0.998049902495125
14 700001 720000 710000.5 13 0 12 fermentation 0 Inf 40655.5 0.988199409970498
14 720001 740000 730000.5 1 140.712945590994 38 fermentation 0 0.00710666666666667 20655.5 0.973873693684684
14 740001 760000 750000.5 0 0 0 fermentation 0 NA 655.5 0.987224361218061
15 1 20000 10000.5 2.6667 0 1 fermentation 0 Inf 10000.5 0.999549977498875
15 20001 40000 30000.5 5.3333 0 0 fermentation 0 Inf 30000.5 1
15 40001 60000 50000.5 5.3333 0 0 fermentation 0 Inf 50000.5 0.998749937496875
15 60001 80000 70000.5 5.6667 0 39 fermentation 0 Inf 70000.5 0.998049902495125
15 80001 1e+05 90000.5 7 0 41 fermentation 0 Inf 90000.5 0.997924896244812
15 100001 120000 110000.5 8 8.31946755407654 67 fermentation 0 0.9616 110000.5 0.996649832491625
15 120001 140000 130000.5 8.1667 5.86510263929619 52 fermentation 0 1.39242235 130000.5 0.9973998699935
15 140001 160000 150000.5 6.3333 0 0 fermentation 0 Inf 150000.5 1
15 160001 180000 170000.5 6.3333 0 0 fermentation 0 Inf 170000.5 1
15 180001 2e+05 190000.5 7.1667 60.2409638554217 12 fermentation 0 0.11896722 190000.5 0.9993999699985
15 200001 220000 210000.5 9 0 51 fermentation 0 Inf 210000.5 0.997449872493625
15 220001 240000 230000.5 2 12.7877237851662 34 fermentation 0 0.1564 230000.5 0.99829991499575
15 240001 260000 250000.5 7 9.52683391552874 68 fermentation 0 0.734766666666667 250000.5 0.9965998299915
15 260001 280000 270000.5 9 0 7 fermentation 0 Inf 270000.5 0.999649982499125
15 280001 3e+05 290000.5 2 10.4275286757039 53 fermentation 0 0.1918 290000.5 0.997349867493375
15 300001 320000 310000.5 2 8.72981230903536 60 fermentation 0 0.2291 310000.5 0.9969998499925
15 320001 340000 330000.5 0 4.7438330170778 67 fermentation 0 0 330000.5 0.996649832491625
15 340001 360000 350000.5 13 0 33 fermentation 0 Inf 350000.5 0.998349917495875
15 360001 380000 370000.5 0 18.2738262580827 777 fermentation 1 0 370000.5 0.96114805740287
15 380001 4e+05 390000.5 1 25.5284386806903 1108 fermentation 1 0.039172 373748.5 0.944597229861493
15 400001 420000 410000.5 2 23.5704037712646 1077 fermentation 1 0.0848521739130435 353748.5 0.946147307365368
15 420001 440000 430000.5 4.25 36.4451920381273 795 fermentation 1 0.116613461538462 333748.5 0.959072953647682
15 440001 460000 450000.5 8.5 0 0 fermentation 0 Inf 313748.5 1
15 460001 480000 470000.5 7.25 10.7181136120043 20 fermentation 0 0.676425 293748.5 0.9989999499975
15 480001 5e+05 490000.5 2 0 0 fermentation 0 Inf 273748.5 1
15 500001 520000 510000.5 3 0 16 fermentation 0 Inf 253748.5 0.999199959998
15 520001 540000 530000.5 5 9.30232558139535 73 fermentation 0 0.5375 233748.5 0.996349817490875
15 540001 560000 550000.5 4 24.2865816636308 52 fermentation 0 0.1647 213748.5 0.9973998699935
15 560001 580000 570000.5 2 17.7619893428064 27 fermentation 0 0.1126 193748.5 0.998649932496625
15 580001 6e+05 590000.5 5 5.97728631201435 46 fermentation 0 0.8365 173748.5 0.99769988499425
15 600001 620000 610000.5 1 4.72366556447803 59 fermentation 0 0.2117 153748.5 0.997049852492625
15 620001 640000 630000.5 6 0 29 fermentation 0 Inf 133748.5 0.998549927496375
15 640001 660000 650000.5 4 0 35 fermentation 0 Inf 113748.5 0.997024851242562
15 660001 680000 670000.5 5 15.8982511923688 16 fermentation 0 0.3145 93748.5 0.999199959998
15 680001 7e+05 690000.5 15 20.2634245187437 27 fermentation 0 0.74025 73748.5 0.998649932496625
15 700001 720000 710000.5 8.75 16.0642570281125 68 fermentation 0 0.5446875 53748.5 0.9965998299915
15 720001 740000 730000.5 9.5 0 0 fermentation 0 Inf 33748.5 1
15 740001 760000 750000.5 4.75 0 6 fermentation 0 Inf 13748.5 0.998849942497125
15 760001 780000 770000.5 0 0 0 fermentation 0 NA 0 1
16 1 20000 10000.5 0 3.63504180298073 67 fermentation 0 0 10000.5 0.992799639981999
16 20001 40000 30000.5 45 0 3 fermentation 0 Inf 30000.5 0.99749987499375
16 40001 60000 50000.5 13.25 0 7 fermentation 0 Inf 50000.5 0.999274963748187
16 60001 80000 70000.5 4.5 0 0 fermentation 0 Inf 70000.5 1
16 80001 1e+05 90000.5 17.25 0 12 fermentation 0 Inf 90000.5 0.9993999699985
16 100001 120000 110000.5 1 0 2 fermentation 0 Inf 110000.5 0.99989999499975
16 120001 140000 130000.5 12 0 9 fermentation 0 Inf 130000.5 0.999549977498875
16 140001 160000 150000.5 1.875 0 1 fermentation 0 Inf 150000.5 0.999949997499875
16 160001 180000 170000.5 3.75 0 0 fermentation 0 Inf 170000.5 1
16 180001 2e+05 190000.5 3.75 0 0 fermentation 0 Inf 190000.5 1
16 200001 220000 210000.5 3.75 0 0 fermentation 0 Inf 210000.5 1
16 220001 240000 230000.5 6.875 18.4388444990781 46 fermentation 0 0.372854166666667 230000.5 0.99769988499425
16 240001 260000 250000.5 2 0 39 fermentation 0 Inf 250000.5 0.998049902495125
16 260001 280000 270000.5 2 0 16 fermentation 0 Inf 270000.5 0.999199959998
16 280001 3e+05 290000.5 3 11.0071546505228 46 fermentation 0 0.27255 290000.5 0.99769988499425
16 300001 320000 310000.5 1 9.95520159283226 52 fermentation 0 0.10045 310000.5 0.9973998699935
16 320001 340000 330000.5 1 0 32 fermentation 0 Inf 330000.5 0.998399919996
16 340001 360000 350000.5 5 15.3846153846154 27 fermentation 0 0.325 350000.5 0.998649932496625
16 360001 380000 370000.5 4 0 49 fermentation 0 Inf 370000.5 0.997549877493875
16 380001 4e+05 390000.5 8 11.0741971207087 88 fermentation 0 0.7224 390000.5 0.995599779988999
16 400001 420000 410000.5 1 17.5438596491228 15 fermentation 0 0.057 410000.5 0.999249962498125
16 420001 440000 430000.5 4 11.070110701107 81 fermentation 0 0.361333333333333 430000.5 0.995949797489874
16 440001 460000 450000.5 3 5.80383052814858 48 fermentation 0 0.5169 450000.5 0.997599879994
16 460001 480000 470000.5 16 73.8916256157636 13 fermentation 0 0.216533333333333 448463.5 0.99929996499825
16 480001 5e+05 490000.5 10 0 0 fermentation 0 Inf 428463.5 1
16 500001 520000 510000.5 7 0 1 fermentation 0 Inf 408463.5 0.999949997499875
16 520001 540000 530000.5 7 5.68828213879408 38 fermentation 0 1.2306 388463.5 0.99809990499525
16 540001 560000 550000.5 1 0 53 fermentation 0 Inf 368463.5 0.997324866243312
16 560001 580000 570000.5 3.3333 0 7 fermentation 0 Inf 348463.5 0.999649982499125
16 580001 6e+05 590000.5 2.6667 0 0 fermentation 0 Inf 328463.5 1
16 600001 620000 610000.5 2.6667 0 0 fermentation 0 Inf 308463.5 1
16 620001 640000 630000.5 3.3333 0 1 fermentation 0 Inf 288463.5 0.999949997499875
16 640001 660000 650000.5 4 3.21130378933847 291 fermentation 0 1.2456 268463.5 0.985449272463623
16 660001 680000 670000.5 2 13.1463628396144 93 fermentation 0 0.152133333333333 248463.5 0.995349767488374
16 680001 7e+05 690000.5 11 0 47 fermentation 0 Inf 228463.5 0.997649882494125
16 700001 720000 710000.5 10 6.96378830083565 46 fermentation 0 1.436 208463.5 0.99769988499425
16 720001 740000 730000.5 1 5.52486187845304 44 fermentation 0 0.181 188463.5 0.9977998899945
16 740001 760000 750000.5 1 9.11577028258888 35 fermentation 0 0.1097 168463.5 0.998249912495625
16 760001 780000 770000.5 6.5 0 1 fermentation 0 Inf 148463.5 0.999949997499875
16 780001 8e+05 790000.5 9 0 0 fermentation 0 Inf 128463.5 1
16 800001 820000 810000.5 7.5 0 5 fermentation 0 Inf 108463.5 0.999749987499375
16 820001 840000 830000.5 12 24.2214532871972 70 fermentation 0 0.495428571428571 88463.5 0.99649982499125
16 840001 860000 850000.5 4 12.0264582080577 42 fermentation 0 0.3326 68463.5 0.99789989499475
16 860001 880000 870000.5 4 5.70450656018254 48 fermentation 0 0.7012 48463.5 0.997599879994
16 880001 9e+05 890000.5 3 14.7710487444609 12 fermentation 0 0.2031 28463.5 0.9993999699985
16 900001 920000 910000.5 0 0 0 fermentation 0 NA 8463.5 0.999649982499125
