tetrad	chr	pos(bp)	tract_type	tract_len	tract_min_len	tract_max_len	marker	YJM_SNP	chromatids	of_tract	snp_start_out	snp_start_in	snp_end_in	snp_end_out
41	14	376953.5	0	102.0	75	129	6	3	4	1	376877	376928	377003	377006
41	14	377024.25	0	30.5	2	59	2	3	4	1	377006	377012	377014	377065
41	14	377271.75	0	50.5	24	77	2	3	4	1	377228	377265	377289	377305
41	14	378015.75	0	61.5	48	75	5	3	4	1	377976	377994	378042	378051
41	14	379137.75	0	52.5	0	105	1	3	4	1	379084	379139	379139	379189
41	14	379443.0	0	82.0	33	131	4	3	4	1	379372	379432	379465	379503
41	14	379663.5	0	63.0	39	87	7	3	4	1	379625	379639	379678	379712
41	14	380593.25	0	65.5	24	107	3	3	4	1	380543	380578	380602	380650
41	14	380781.0	0	73.0	18	128	5	3	4	1	380701	380788	380806	380829
41	14	381590.0	0	16.0	0	32	1	3	4	1	381574	381590	381590	381606
41	14	381676.75	0	29.5	0	59	1	3	4	1	381660	381664	381664	381719
41	14	382838.5	0	41.0	23	59	5	3	4	1	382809	382827	382850	382868
41	14	383807.75	0	109.5	42	177	6	3	4	1	383747	383759	383801	383924
41	14	383974.25	0	11.5	5	18	2	3	4	1	383964	383973	383978	383982
41	14	384360.25	0	39.5	10	69	3	3	4	1	384323	384358	384368	384392
41	14	384537.25	0	11.5	0	23	1	3	4	1	384531	384532	384532	384554
41	14	384978.0	0	91.0	54	128	3	3	4	1	384906	384959	385013	385034
41	14	385594.5	0	33.0	0	66	1	3	4	1	385550	385606	385606	385616
41	14	389790.75	0	80.5	24	137	5	3	4	1	389724	389777	389801	389861
41	14	391735.75	0	37.5	18	57	3	3	4	1	391705	391729	391747	391762
41	14	392590.0	0	21.0	0	42	1	3	4	1	392578	392581	392581	392620
41	14	393131.75	0	36.5	18	55	4	3	4	1	393106	393121	393139	393161
41	14	393788.5	0	90.0	57	123	6	3	4	1	393724	393763	393820	393847
41	14	394031.5	0	36.0	15	57	2	3	4	1	394000	394027	394042	394057
41	14	396171.0	0	42.0	0	84	1	3	4	1	396138	396162	396162	396222
41	14	397044.75	0	40.5	15	66	3	3	4	1	397020	397029	397044	397086
41	14	398987.25	0	28.5	3	54	2	3	4	1	398957	398989	398992	399011
41	14	399206.75	0	66.5	0	133	1	3	4	1	399143	399204	399204	399276
41	14	399684.25	0	23.5	0	47	1	3	4	1	399671	399674	399674	399718
41	14	400909.0	0	97.0	89	105	12	3	4	1	400859	400862	400951	400964
41	14	401824.0	0	82.0	66	98	7	3	4	1	401777	401789	401855	401875
41	14	403059.5	0	115.0	9	221	3	3	4	1	402905	403099	403108	403126
41	14	404988.5	0	4.0	0	8	1	3	4	1	404986	404987	404987	404994
41	14	405012.25	0	20.5	0	41	1	3	4	1	404994	405010	405010	405035
41	14	405296.25	0	197.5	191	204	14	3	4	1	405192	405203	405394	405396
41	14	406380.0	0	42.0	15	69	3	3	4	1	406347	406371	406386	406416
41	14	406654.0	0	86.0	0	172	1	3	4	1	406605	406617	406617	406777
41	14	407320.0	0	87.0	42	132	5	3	4	1	407263	407290	407332	407395
41	14	407410.0	0	15.0	0	30	1	3	4	1	407395	407410	407410	407425
41	14	407798.5	0	12.0	0	24	1	3	4	1	407791	407794	407794	407815
41	14	409631.75	0	16.5	0	33	1	3	4	1	409621	409626	409626	409654
41	14	410095.25	0	103.5	83	124	7	3	4	1	410038	410049	410132	410162
41	14	411514.5	0	246.0	177	315	11	3	4	1	411342	411441	411618	411657
41	14	412752.0	0	192.0	165	219	7	3	4	1	412644	412668	412833	412863
41	14	416447.5	0	66.0	39	93	5	3	4	1	416392	416437	416476	416485
41	14	417960.75	0	74.5	54	95	8	3	4	1	417913	417934	417988	418008
41	14	418489.5	0	104.0	98	110	6	3	4	1	418434	418441	418539	418544
41	14	418752.0	0	42.0	0	84	1	3	4	1	418716	418746	418746	418800
41	14	418997.5	0	49.0	28	70	8	3	4	1	418964	418982	419010	419034
41	14	419240.25	0	19.5	0	39	1	3	4	1	419223	419238	419238	419262
41	14	421457.25	0	49.5	0	99	1	1	3	1	421418	421447	421447	421517
41	14	421968.75	0	39.5	19	60	2	3	4	1	421933	421965	421984	421993
41	14	423296.5	0	82.0	60	104	7	3	4	1	423244	423267	423327	423348
41	14	424022.0	0	320.0	25	615	5	3	4	1	423593	424131	424156	424208
41	14	425067.25	0	60.5	14	107	3	3	4	1	425032	425042	425056	425139
41	14	425320.0	0	3.0	0	6	1	3	4	1	425317	425320	425320	425323
41	14	425476.75	0	230.5	30	431	4	3	4	1	425358	425365	425395	425789
41	14	426573.5	0	143.0	81	205	5	3	4	1	426481	426523	426604	426686
41	14	427164.75	0	35.5	9	62	2	3	4	1	427143	427151	427160	427205
41	14	428445.5	0	63.0	52	74	6	3	4	1	428405	428423	428475	428479
41	14	430137.0	0	176.0	151	201	8	3	4	1	430040	430058	430209	430241
41	14	430454.25	0	24.5	0	49	1	3	4	1	430439	430445	430445	430488
41	14	430759.75	0	52.5	23	82	2	3	4	1	430721	430746	430769	430803
41	14	431813.25	0	89.5	69	110	7	3	4	1	431754	431783	431852	431864
41	14	433604.0	0	26.0	4	48	2	3	4	1	433588	433594	433598	433636
41	14	436794.25	0	622.5	0	1245	1	3	4	1	435883	437083	437083	437128
41	14	437464.75	0	33.5	0	67	1	3	4	1	437442	437454	437454	437509
41	14	437568.25	0	61.5	21	102	2	3	4	1	437512	437563	437584	437614
41	14	438616.25	0	63.5	11	116	4	3	4	1	438579	438590	438601	438695
41	14	439050.5	0	30.0	5	55	2	3	4	1	439019	439052	439057	439074
41	14	439430.25	0	103.5	84	123	8	3	4	1	439365	439392	439476	439488
41	14	442617.25	0	46.5	5	88	2	3	4	1	442571	442617	442622	442659
41	14	445050.0	0	156.0	135	177	12	3	4	1	444960	444984	445119	445137
41	14	445441.5	0	111.0	50	172	5	3	4	1	445365	445407	445457	445537
41	14	445714.75	0	96.5	0	193	1	3	4	1	445585	445748	445748	445778
41	14	447245.25	0	66.5	48	85	4	3	4	1	447207	447217	447265	447292
41	14	450184.25	0	60.5	47	74	6	3	4	1	450151	450157	450204	450225
41	14	451217.75	0	83.5	0	167	1	3	4	1	451154	451198	451198	451321
41	14	451425.25	0	55.5	21	90	2	3	4	1	451372	451423	451444	451462
41	14	452596.5	0	43.0	37	49	6	3	4	1	452571	452579	452616	452620
41	14	453156.5	0	19.0	0	38	1	3	4	1	453137	453157	453157	453175
41	14	453210.25	0	46.5	21	72	2	3	4	1	453175	453199	453220	453247
41	14	453631.0	0	9.0	0	18	1	3	4	1	453619	453634	453634	453637
41	14	457413.0	0	138.0	108	168	13	3	4	1	457329	457359	457467	457497
41	14	457745.5	0	50.0	18	82	2	3	4	1	457692	457749	457767	457774
41	14	459122.0	0	51.0	0	102	1	3	4	1	459048	459145	459145	459150
41	14	459637.0	0	19.0	2	36	2	3	4	1	459624	459631	459633	459660
41	14	459792.5	0	6.0	0	12	1	3	4	1	459784	459795	459795	459796
41	14	462238.0	0	14.0	0	28	1	3	4	1	462220	462242	462242	462248
41	14	462287.0	0	64.0	30	98	4	3	4	1	462248	462262	462292	462346
41	14	463867.5	0	135.0	99	171	7	3	4	1	463768	463832	463931	463939
41	14	465992.0	0	39.0	12	66	2	3	4	1	465953	465992	466004	466019
41	14	466526.75	0	76.5	63	90	2	3	4	1	466481	466496	466559	466571
41	14	467505.25	0	46.5	30	63	3	3	4	1	467468	467496	467526	467531
41	14	467558.5	0	52.0	44	60	5	3	4	1	467531	467534	467578	467591
41	14	467763.5	0	99.0	42	156	3	3	4	1	467693	467735	467777	467849
41	14	468856.25	0	74.5	45	104	7	3	4	1	468816	468822	468867	468920
41	14	469600.5	0	108.0	99	117	6	3	4	1	469545	469548	469647	469662
41	14	470862.5	0	35.0	15	55	2	3	4	1	470833	470857	470872	470888
41	14	472339.25	0	29.5	0	59	1	3	4	1	472316	472333	472333	472375
41	14	472748.75	0	3.5	0	7	1	3	4	1	472744	472750	472750	472751
41	14	473239.0	0	14.0	0	28	1	3	4	1	473221	473243	473243	473249
41	14	473746.25	0	63.5	56	71	6	3	4	1	473714	473715	473771	473785
41	14	474044.25	0	35.5	14	57	3	3	4	1	474012	474041	474055	474069
41	14	474570.0	0	58.0	27	89	6	3	4	1	474532	474550	474577	474621
41	14	474785.0	0	61.0	14	108	3	3	4	1	474743	474766	474780	474851
41	14	477372.5	0	29.0	7	51	3	3	4	1	477340	477376	477383	477391
41	14	478936.25	0	120.5	51	190	4	3	4	1	478868	478884	478935	479058
41	14	480312.75	0	260.5	239	282	20	3	4	1	480178	480187	480426	480460
41	14	482734.5	0	138.0	62	214	7	3	4	1	482597	482734	482796	482811
41	14	483259.5	0	27.0	18	36	2	3	4	1	483243	483249	483267	483279
41	14	484520.25	0	85.5	66	105	7	3	4	1	484464	484491	484557	484569
41	14	486044.75	0	4.5	0	9	1	3	4	1	486041	486044	486044	486050
41	14	486992.5	0	121.0	95	147	5	3	4	1	486923	486941	487036	487070
41	14	487196.25	0	10.5	0	21	1	3	4	1	487188	487194	487194	487209
41	14	489524.0	0	81.0	57	105	6	3	4	1	489476	489491	489548	489581
41	14	490690.5	0	32.0	9	55	4	3	4	1	490664	490685	490694	490719
41	14	490906.5	0	50.0	22	78	4	3	4	1	490862	490901	490923	490940
41	14	491114.25	0	56.5	9	104	3	3	4	1	491076	491096	491105	491180
41	14	492052.0	0	71.0	1	141	2	3	4	1	491981	492052	492053	492122
41	14	492205.0	0	24.0	0	48	1	3	4	1	492175	492211	492211	492223
41	14	493692.0	0	55.0	6	104	2	3	4	1	493620	493709	493715	493724
41	14	493920.0	0	36.0	11	61	3	3	4	1	493895	493909	493920	493956
41	14	494904.5	0	21.0	0	42	1	3	4	1	494882	494906	494906	494924
41	14	496523.25	0	19.5	0	39	1	3	4	1	496496	496531	496531	496535
41	14	497242.0	0	129.0	71	187	5	3	4	1	497126	497229	497300	497313
41	14	498356.25	0	122.5	0	245	1	1	3	1	498257	498333	498333	498502
41	14	501523.0	0	24.0	0	48	1	3	4	1	501500	501522	501522	501548
41	14	503456.25	0	176.5	141	212	18	3	4	1	503352	503384	503525	503564
41	14	504005.0	0	36.0	9	63	2	3	4	1	503984	503990	503999	504047
41	14	504868.0	0	129.0	70	188	3	3	4	1	504757	504850	504920	504945
41	14	505014.0	0	18.0	0	36	1	3	4	1	504993	505017	505017	505029
41	14	507480.5	0	17.0	2	32	2	3	4	1	507463	507481	507483	507495
41	14	507794.5	0	201.0	0	402	1	3	4	1	507505	507883	507883	507907
41	14	508498.0	0	75.0	42	108	3	3	4	1	508441	508480	508522	508549
41	14	508793.5	0	54.0	27	81	2	3	4	1	508756	508777	508804	508837
41	14	510285.75	0	64.5	48	81	5	3	4	1	510243	510264	510312	510324
41	14	510479.25	0	67.5	36	99	2	3	4	1	510423	510468	510504	510522
41	14	511461.75	0	38.5	2	75	3	3	4	1	511413	511472	511474	511488
41	14	512489.0	0	99.0	90	108	9	3	4	1	512432	512447	512537	512540
41	14	512805.25	0	195.5	183	208	15	3	4	1	512701	512714	512897	512909
41	14	515117.25	0	235.5	54	417	7	3	4	1	514821	515178	515232	515238
41	14	515308.75	0	129.5	107	152	12	3	4	1	515238	515250	515357	515390
41	14	515750.25	0	91.5	1	182	2	3	4	1	515702	515707	515708	515884
41	14	516274.0	0	105.0	93	117	5	3	4	1	516217	516226	516319	516334
41	14	516904.5	0	34.0	0	68	1	3	4	1	516879	516896	516896	516947
41	14	517050.75	0	67.5	33	102	2	3	4	1	516990	517044	517077	517092
41	14	519001.0	0	12.0	0	24	1	3	4	1	518989	519001	519001	519013
41	14	520149.25	0	46.5	0	93	1	3	4	1	520084	520168	520168	520177
41	14	521023.75	0	34.5	21	48	2	3	4	1	520999	521014	521035	521047
41	14	521260.25	0	186.5	156	217	11	3	4	1	521140	521194	521350	521357
41	14	523095.0	0	33.0	9	57	2	3	4	1	523074	523083	523092	523131
41	14	523273.0	0	20.0	0	40	1	3	4	1	523251	523275	523275	523291
41	14	524483.25	0	71.5	32	111	3	3	4	1	524429	524466	524498	524540
41	14	525414.5	0	74.0	39	109	3	3	4	1	525353	525402	525441	525462
41	14	527655.25	0	174.5	13	336	3	3	4	1	527428	527708	527721	527764
41	14	529322.75	0	33.5	0	67	1	3	4	1	529276	529336	529336	529343
41	14	529525.75	0	93.5	65	122	11	3	4	1	529477	529481	529546	529599
41	14	530885.75	0	31.5	0	63	1	3	4	1	530845	530895	530895	530908
41	14	531472.75	0	48.5	36	61	8	3	4	1	531444	531453	531489	531505
41	14	532019.5	0	32.0	0	64	1	3	4	1	531999	532008	532008	532063
41	14	532117.75	0	9.5	0	19	1	3	4	1	532110	532116	532116	532129
41	14	532937.5	0	18.0	9	27	3	3	4	1	532921	532936	532945	532948
41	14	533258.5	0	36.0	0	72	1	3	4	1	533215	533266	533266	533287
41	14	537289.5	0	132.0	81	183	7	3	4	1	537204	537243	537324	537387
41	14	538048.25	0	45.5	9	82	2	3	4	1	537992	538059	538068	538074
41	14	539799.25	0	47.5	8	87	2	3	4	1	539747	539804	539812	539834
41	14	542195.25	0	197.5	189	206	21	3	4	1	542095	542098	542287	542301
41	14	546123.75	0	528.5	463	594	15	3	4	1	545821	545898	546361	546415
41	14	547121.0	0	24.0	1	47	2	3	4	1	547107	547111	547112	547154
41	14	547596.75	0	188.5	184	193	5	3	4	1	547501	547504	547688	547694
41	14	547704.0	0	19.0	17	21	5	3	4	1	547694	547695	547712	547715
41	14	548210.75	0	45.5	10	81	2	3	4	1	548169	548207	548217	548250
41	14	550809.5	0	96.0	78	114	7	3	4	1	550754	550769	550847	550868
41	14	551235.5	0	117.0	105	129	8	3	4	1	551171	551183	551288	551300
41	14	551781.5	0	35.0	2	68	3	3	4	1	551743	551785	551787	551811
41	14	552153.25	0	374.5	161	588	13	3	4	1	551963	551969	552130	552551
41	14	554621.75	0	185.5	139	232	6	3	4	1	554505	554553	554692	554737
41	14	554905.0	0	36.0	9	63	3	3	4	1	554866	554908	554917	554929
41	14	555070.5	0	22.0	9	35	2	3	4	1	555052	555067	555076	555087
41	14	557624.25	0	31.5	0	63	1	3	4	1	557599	557618	557618	557662
41	14	558012.25	0	121.5	99	144	2	3	4	1	557941	557962	558061	558085
41	14	561595.0	0	10.0	0	20	1	3	4	1	561583	561597	561597	561603
41	14	561643.0	0	10.0	0	20	1	3	4	1	561633	561643	561643	561653
41	14	561821.25	0	13.5	3	24	2	3	4	1	561813	561816	561819	561837
41	14	562728.5	0	15.0	0	30	1	3	4	1	562719	562723	562723	562749
41	14	562854.25	0	45.5	0	91	1	3	4	1	562794	562869	562869	562885
41	14	563279.25	0	59.5	37	82	4	3	4	1	563234	563265	563302	563316
41	14	563478.0	0	84.0	33	135	6	3	4	1	563391	563481	563514	563526
41	14	564305.5	0	11.0	0	22	1	3	4	1	564291	564309	564309	564313
41	14	564580.5	0	54.0	38	70	3	3	4	1	564547	564560	564598	564617
41	14	564640.25	0	22.5	0	45	1	3	4	1	564620	564638	564638	564665
41	14	565099.25	0	79.5	51	108	6	3	4	1	565043	565076	565127	565151
41	14	565418.0	0	56.0	0	112	1	3	4	1	565358	565422	565422	565470
41	14	565475.25	0	8.5	0	17	1	3	4	1	565470	565472	565472	565487
41	14	569565.75	0	20.5	3	38	2	3	4	1	569554	569557	569560	569592
41	14	570355.25	0	6.5	0	13	1	3	4	1	570351	570353	570353	570364
41	14	570505.75	0	23.5	14	33	3	3	4	1	570492	570496	570510	570525
41	14	571045.75	0	53.5	0	107	1	3	4	1	570986	571052	571052	571093
41	14	572017.0	0	18.0	0	36	1	3	4	1	572004	572012	572012	572040
41	14	572334.75	0	40.5	0	81	1	3	4	1	572283	572346	572346	572364
41	14	572545.75	0	124.5	102	147	11	3	4	1	572475	572492	572594	572622
41	14	572781.75	0	46.5	0	93	1	3	4	1	572754	572763	572763	572847
41	14	574319.0	0	72.0	41	103	6	3	4	1	574275	574291	574332	574378
41	14	574906.0	0	69.0	45	93	6	3	4	1	574867	574876	574921	574960
41	14	575454.0	0	101.0	78	124	3	3	4	1	575394	575413	575491	575518
41	14	575786.25	0	21.5	9	34	2	3	4	1	575767	575784	575793	575801
41	14	576274.0	0	214.0	175	253	8	3	4	1	576166	576168	576343	576419
41	14	577262.5	0	18.0	0	36	1	3	4	1	577249	577258	577258	577285
41	14	577293.5	0	14.0	0	28	1	3	4	1	577285	577288	577288	577313
41	14	577547.5	0	240.0	210	270	13	3	4	1	577402	577453	577663	577672
41	14	578067.25	0	46.5	27	66	2	3	4	1	578032	578056	578083	578098
41	14	578621.75	0	127.5	0	255	1	3	4	1	578442	578674	578674	578697
41	14	578702.25	0	8.5	0	17	1	3	4	1	578697	578699	578699	578714
41	14	579378.0	0	22.0	11	33	3	3	4	1	579358	579376	579387	579391
41	14	579563.75	0	48.5	42	55	6	3	4	1	579539	579540	579582	579594
41	14	580642.75	0	29.5	1	58	2	3	4	1	580626	580630	580631	580684
41	14	580902.25	0	132.5	0	265	1	1	3	1	580711	580961	580961	580976
41	14	582020.75	5	75.5	6	145	2	split	"[2, 4]"	2	581982	581984	581990	582127
41	14	582710.25	0	73.5	30	117	4	3	4	1	582654	582693	582723	582771
41	14	583104.75	0	113.5	33	194	2	3	4	1	583017	583079	583112	583211
41	14	586373.25	0	7.5	0	15	1	3	4	1	586368	586371	586371	586383
41	14	586419.0	0	27.0	0	54	1	3	4	1	586383	586428	586428	586437
41	14	591865.25	0	232.5	0	465	1	3	4	1	591713	591785	591785	592178
41	14	593284.25	0	69.5	0	139	1	3	4	1	593186	593313	593313	593325
41	14	596979.25	0	71.5	0	143	1	3	4	1	596917	596970	596970	597060
41	14	597175.25	0	41.5	0	83	1	3	4	1	597130	597179	597179	597213
41	14	598365.75	0	476.5	15	938	2	3	4	1	597804	598451	598466	598742
41	14	616804.5	0	201.0	45	357	3	3	4	1	616609	616799	616844	616966
41	14	618987.0	0	546.0	0	1092	1	3	4	1	618639	618789	618789	619731
41	14	732769.5	0	72.0	0	144	1	3	4	1	732681	732786	732786	732825
41	14	732936.0	0	65.0	11	119	3	1	1	1	732859	732948	732959	732978
41	14	249852.0	2	575.0	0	0	1	0	0	1	249127	250002	250002	250277
41	14	289120.75	2	208.5	0	0	1	0	0	1	288957	289076	289076	289374
41	14	297841.25	2	2.5	0	0	1	0	0	1	297839	297841	297841	297844
41	14	305437.75	2	203.5	0	0	1	0	0	1	305248	305424	305424	305655
41	14	315276.75	2	112.5	0	0	1	0	0	1	315138	315303	315303	315363
41	14	322874.25	2	49.5	0	0	1	0	0	1	322813	322886	322886	322912
41	14	377509.25	2	103.5	0	0	1	0	0	1	377367	377548	377548	377574
41	14	386434.75	2	212.5	0	0	1	0	0	1	386305	386352	386352	386730
41	14	409445.0	2	35.0	0	0	1	0	0	1	409427	409428	409428	409497
41	14	500343.5	2	4.0	0	0	1	0	0	1	500340	500343	500343	500348
41	14	514062.0	2	62.0	0	0	1	0	0	1	514030	514032	514032	514154
41	14	525345.25	2	64.5	0	0	1	0	0	1	525273	525353	525353	525402
41	14	585724.75	2	198.5	0	0	1	0	0	1	585479	585772	585772	585876
41	14	625203.75	2	822.5	0	0	1	4	0	1	624530	625055	625055	626175
41	14	188484.75	1	28.5	18	39	3	3	0	1	188466	188475	188493	188505
41	14	63097.5	1	4562.0	3417	5707	9	1	0	1	60489	61144	64561	66196
41	14	189394.25	6	17.5	0	35	1	3	4	1	189372	189399	189399	189407
41	14	188484.75	8	28.5	18	39	3	3	0	1	188466	188475	188493	188505
41	14	63097.5	10	4562.0	3417	5707	9	1	0	1	60489	61144	64561	66196
41	15	68009.25	0	2355.5	0	4711	1	1	4	1	64751	68912	68912	69462
41	15	75202.25	0	216.5	0	433	1	1	4	1	74962	75226	75226	75395
41	15	80485.25	0	1297.5	0	2595	1	1	4	1	79721	79952	79952	82316
41	15	82748.5	0	467.0	208	726	2	1	4	1	82316	82714	82922	83042
41	15	84617.5	0	253.0	0	506	1	1	4	1	84286	84696	84696	84792
41	15	86962.25	0	1069.5	0	2139	1	1	4	1	86231	86624	86624	88370
41	15	88754.0	0	374.0	0	748	1	1	2	1	88370	88764	88764	89118
41	15	91790.25	0	2759.5	0	5519	1	1	4	1	90169	90652	90652	95688
41	15	98695.0	0	279.0	177	381	2	1	4	1	98476	98635	98812	98857
41	15	99331.5	6	447.0	0	894	1	1	4	1	98905	99311	99311	99799
41	15	112238.5	0	619.0	0	1238	1	1	4	1	111365	112493	112493	112603
41	15	117002.75	0	89.5	0	179	1	1	4	1	116871	117045	117045	117050
41	15	223858.75	0	470.5	0	941	1	1	4	1	223378	223869	223869	224319
41	15	248170.0	0	187.0	0	374	1	1	4	1	248057	248096	248096	248431
41	15	249279.25	0	503.5	0	1007	1	1	4	1	248742	249313	249313	249749
41	15	290676.75	0	1662.5	720	2605	3	3	3	1	289481	290210	290930	292086
41	15	369343.5	0	138.0	0	276	1	1	4	1	369224	369325	369325	369500
41	15	373451.0	0	9.0	0	18	1	1	4	1	373446	373447	373447	373464
41	15	374784.0	0	160.0	125	195	12	1	4	1	374686	374722	374847	374881
41	15	375009.0	0	18.0	0	36	1	1	4	1	374994	375006	375006	375030
41	15	375371.75	0	150.5	90	211	10	1	4	1	375248	375345	375435	375459
41	15	376134.75	0	298.5	32	565	4	1	4	1	375724	376247	376279	376289
41	15	376743.5	0	58.0	27	89	8	1	4	1	376689	376740	376767	376778
41	15	377063.25	0	31.5	21	42	3	1	4	1	377040	377055	377076	377082
41	15	377532.25	0	147.5	123	172	7	1	4	1	377448	377469	377592	377620
41	15	378994.5	0	45.0	12	78	5	1	4	1	378966	378978	378990	379044
41	15	379603.75	0	20.5	2	39	2	1	4	1	379587	379600	379602	379626
41	15	379824.0	0	24.0	0	48	1	1	4	1	379803	379821	379821	379851
41	15	380763.75	0	58.5	0	117	1	1	4	1	380712	380757	380757	380829
41	15	382143.75	0	82.5	21	144	2	1	4	1	382065	382140	382161	382209
41	15	382313.25	0	10.5	0	21	1	1	4	1	382305	382311	382311	382326
41	15	383496.0	0	20.0	0	40	1	1	4	1	383471	383501	383501	383511
41	15	383591.25	0	92.5	71	114	4	1	4	1	383528	383562	383633	383642
41	15	383993.0	0	28.0	2	54	2	1	4	1	383954	384004	384006	384008
41	15	384180.5	0	122.0	33	211	3	1	4	1	384106	384133	384166	384317
41	15	384595.0	0	62.0	31	93	6	1	4	1	384537	384591	384622	384630
41	15	386463.0	0	360.0	248	472	25	1	4	1	386265	386301	386549	386737
41	15	387192.25	0	14.5	10	19	3	1	4	1	387182	387188	387198	387201
41	15	387379.25	0	52.5	25	80	3	1	4	1	387332	387374	387399	387412
41	15	388301.75	0	25.5	0	51	1	1	4	1	388280	388298	388298	388331
41	15	389506.75	0	36.5	3	70	2	1	4	1	389472	389505	389508	389542
41	15	391167.75	0	170.5	18	323	3	1	4	1	391057	391108	391126	391380
41	15	391402.0	0	35.0	23	47	8	1	4	1	391380	391389	391412	391427
41	15	391564.0	0	31.0	7	55	2	1	4	1	391526	391571	391578	391581
41	15	391923.0	0	12.0	3	21	2	1	4	1	391911	391923	391926	391932
41	15	393121.25	0	34.5	12	57	3	1	4	1	393095	393113	393125	393152
41	15	393758.0	0	75.0	57	93	5	1	4	1	393716	393725	393782	393809
41	15	394686.75	0	38.5	15	62	3	1	4	1	394660	394675	394690	394722
41	15	395003.5	0	79.0	69	89	2	1	4	1	394958	394970	395039	395047
41	15	395434.25	0	135.5	123	148	14	1	4	1	395359	395374	395497	395507
41	15	395912.75	0	101.5	94	109	7	1	4	1	395859	395865	395959	395968
41	15	398862.25	0	65.5	59	72	7	1	4	1	398828	398831	398890	398900
41	15	401578.25	0	43.5	0	87	1	1	4	1	401519	401594	401594	401606
41	15	402494.25	0	86.5	70	103	10	1	4	1	402442	402460	402530	402545
41	15	403292.0	0	29.0	1	57	2	1	4	1	403255	403300	403301	403312
41	15	404565.75	0	49.5	21	78	2	1	4	1	404538	404544	404565	404616
41	15	407200.0	0	46.0	35	57	6	1	4	1	407171	407183	407218	407228
41	15	408061.0	0	458.0	15	901	2	1	4	1	407396	408268	408283	408297
41	15	408662.5	0	96.0	63	129	9	1	4	1	408586	408643	408706	408715
41	15	408916.5	0	37.0	31	43	5	1	4	1	408895	408901	408932	408938
41	15	410864.25	0	141.5	7	276	2	1	4	1	410788	410799	410806	411064
41	15	413243.0	0	55.0	0	110	1	1	4	1	413188	413243	413243	413298
41	15	414626.0	0	1.0	0	2	1	1	4	1	414625	414626	414626	414627
41	15	414691.75	0	39.5	13	66	2	1	4	1	414654	414690	414703	414720
41	15	415143.75	0	142.5	111	174	6	1	4	1	415053	415092	415203	415227
41	15	415259.0	0	21.0	0	42	1	1	4	1	415242	415255	415255	415284
41	15	417943.0	0	23.0	3	43	2	1	4	1	417924	417939	417942	417967
41	15	418362.5	0	19.0	11	27	2	1	4	1	418350	418356	418367	418377
41	15	418699.0	0	41.0	10	72	4	1	4	1	418662	418695	418705	418734
41	15	419062.5	0	111.0	99	123	12	1	4	1	419001	419013	419112	419124
41	15	419411.25	0	82.5	42	123	2	1	4	1	419367	419373	419415	419490
41	15	420357.5	0	4.0	0	8	1	1	4	1	420354	420357	420357	420362
41	15	420839.5	0	117.0	99	135	6	1	4	1	420775	420787	420886	420910
41	15	420938.25	0	38.5	23	54	3	1	4	1	420910	420928	420951	420964
41	15	421273.0	0	60.0	30	90	4	1	4	1	421231	421255	421285	421321
41	15	421449.5	0	33.0	0	66	1	1	4	1	421429	421437	421437	421495
41	15	421744.5	0	10.0	3	17	3	1	4	1	421737	421742	421745	421754
41	15	423676.25	0	17.5	0	35	1	1	4	1	423653	423682	423682	423688
41	15	424068.75	0	98.5	71	126	3	1	4	1	423994	424045	424116	424120
41	15	425223.5	0	39.0	0	78	1	1	4	1	425191	425217	425217	425269
41	15	426953.75	0	222.5	154	291	10	1	4	1	426838	426847	427001	427129
41	15	429078.5	0	102.0	16	188	3	1	4	1	428963	429092	429108	429151
41	15	429885.0	0	57.0	0	114	1	1	4	1	429825	429888	429888	429939
41	15	432505.0	0	6.0	0	12	1	1	4	1	432498	432506	432506	432510
41	15	432729.0	0	16.0	0	32	1	1	4	1	432714	432728	432728	432746
41	15	435175.0	0	112.0	0	224	1	1	4	1	435087	435151	435151	435311
41	15	468734.25	0	644.5	413	876	3	1	4	1	468259	468565	468978	469135
41	15	502542.5	0	468.0	0	936	1	1	4	1	501905	502712	502712	502841
41	15	503883.5	0	1998.0	0	3996	1	1	4	1	502841	502928	502928	506837
41	15	522719.25	0	118.5	0	237	1	1	4	1	522581	522739	522739	522818
41	15	527132.25	0	78.5	0	157	1	1	4	1	527075	527111	527111	527232
41	15	533902.25	0	495.5	354	637	4	1	4	1	533576	533733	534087	534213
41	15	537250.75	0	43.5	0	87	1	1	4	1	537202	537256	537256	537289
41	15	543250.25	0	1101.5	0	2203	1	1	4	1	542009	543390	543390	544212
41	15	551304.0	0	581.0	0	1162	1	1	4	1	550526	551501	551501	551688
41	15	552284.5	0	146.0	0	292	1	1	4	1	552121	552302	552302	552413
41	15	556639.0	0	136.0	0	272	1	1	4	1	556466	556676	556676	556738
41	15	592777.75	0	1033.5	17	2050	2	1	4	1	591864	592658	592675	593914
41	15	595711.0	0	599.0	2	1196	2	1	4	1	595246	595577	595579	596442
41	15	598100.75	0	910.5	0	1821	1	1	4	1	596993	598298	598298	598814
41	15	603065.0	0	260.0	0	520	1	1	4	1	602890	602980	602980	603410
41	15	624877.25	0	217.5	0	435	1	1	4	1	624622	624915	624915	625057
41	15	626113.5	0	1339.0	0	2678	1	1	4	1	625057	625831	625831	627735
41	15	652663.0	0	134.0	0	268	1	1	4	1	652564	652628	652628	652832
