tetrad	chr	pos(bp)	tracttype	tractlen	tractminlen	tractmaxlen	marker	YJM.SNP	chromatids	oftract	snpstartout	snpstartin	snpendin	snpendout
41	6	325718.75	1	38672.5	938	76407	6	1	0	1	298055	314710	315648	374462
41	6	390611.75	1	1292.5	0	2585	1	3	0	1	389165	390766	390766	391750
41	6	511108.0	10	393.0	2	784	2	1	0	1	510832	510991	510993	511616
41	6	150890.25	10	2400.5	1663	3138	4	1	0	1	149137	150243	151906	152275
41	6	325718.75	10	38672.5	938	76407	6	1	0	1	298055	314710	315648	374462
41	6	390611.75	10	1292.5	0	2585	1	3	0	1	389165	390766	390766	391750
41	7	145386.5	0	3180.0	951	5409	2	3	4	1	142975	144618	145569	148384
41	7	568724.75	0	718.5	0	1437	1	1	1	1	568021	568710	568710	569458
41	7	411781.0	2	1370.0	0	0	1	0	0	1	410929	411263	411263	413669
41	7	2510.0	4	5020.0	0	0	1	4	0	1	545	9495	545	9495
41	7	520702.75	1	2855.5	2003	3708	16	1	0	1	519030	519520	521523	522738
41	7	31095.75	1	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
41	7	587422.0	1	270.0	27	513	2	3	0	1	587194	587380	587407	587707
41	7	31095.75	6	35582.5	23	71142	7	1	1	1	9495	17114	17137	80637
41	7	31095.75	8	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
41	7	520702.75	10	2855.5	2003	3708	16	1	0	1	519030	519520	521523	522738
41	7	587422.0	10	270.0	27	513	2	3	0	1	587194	587380	587407	587707
41	8	360728.0	4	403830.0	0	0	413	4	0	1	141068	176558	562643	562643
41	9	168628.25	0	230.5	63	398	3	3	1	1	168400	168626	168689	168798
41	9	177085.25	0	16304.5	2968	29641	8	3	1	1	168882	168984	171952	198523
41	9	297978.0	1	1814.0	1600	2028	30	1	0	1	296917	297225	298825	298945
41	9	297978.0	10	1814.0	1600	2028	30	1	0	1	296917	297225	298825	298945
41	10	86130.25	0	628.5	0	1257	1	3	2	1	85489	86143	86143	86746
41	10	723443.0	0	395.0	0	790	1	1	4	1	723227	723264	723264	724017
41	10	798671.75	0	1114.5	0	2229	1	1	4	1	797726	798503	798503	799955
41	10	978185.0	0	1964.0	1765	2163	11	3	1	1	977136	977270	979035	979299
41	10	28853.25	1	959.5	90	1829	2	1	0	1	27758	28989	29079	29587
41	10	254157.5	1	2972.0	1977	3967	12	1	0	1	252052	253291	255268	256019
41	10	412790.75	1	919.5	112	1727	2	1	0	1	411933	412729	412841	413660
41	10	70892.75	1	2353.5	291	4416	3	1	0	1	67745	71687	71978	72161
41	10	28853.25	10	959.5	90	1829	2	1	0	1	27758	28989	29079	29587
41	10	254157.5	10	2972.0	1977	3967	12	1	0	1	252052	253291	255268	256019
41	10	412790.75	10	919.5	112	1727	2	1	0	1	411933	412729	412841	413660
41	10	70892.75	10	2353.5	291	4416	3	1	0	1	67745	71687	71978	72161
41	11	649647.5	3	33613.0	0	0	1	1	0	1	630944	634738	666454	666454
41	11	364129.25	1	674.5	0	1349	1	1	0	1	363572	364012	364012	364921
41	11	364129.25	10	674.5	0	1349	1	1	0	1	363572	364012	364012	364921
41	12	69480.0	2	88445.0	0	0	1	0	0	1	8741	41774	41774	185631
41	13	173266.75	0	297.5	0	595	1	1	2	1	172978	173258	173258	173573
41	13	703572.5	0	1658.0	496	2820	3	3	4	1	702078	703409	703905	704898
41	13	833957.5	2	1260.0	0	0	1	4	0	1	832952	833703	833703	835472
41	13	668416.5	1	2862.0	261	5463	3	1	0	1	664611	669360	669621	670074
41	13	605080.25	1	1954.5	557	3352	2	3	0	1	603036	605170	605727	606388
41	13	895581.5	1	1883.0	0	3766	1	1	0	1	892817	896463	896463	896583
41	13	512943.0	1	805.0	628	982	4	3	0	1	512415	512666	513294	513397
41	13	226890.0	5	4694.0	297	5398	15	none	"[3, 4]"	1	224286	224846	225143	229684
41	13	740478.0	5	3264.0	1402	3895	13	none	"[3, 4]"	1	738521	739871	741273	742416
41	13	668416.5	10	2862.0	261	5463	3	1	0	1	664611	669360	669621	670074
41	13	605080.25	10	1954.5	557	3352	2	3	0	1	603036	605170	605727	606388
41	13	895581.5	10	1883.0	0	3766	1	1	0	1	892817	896463	896463	896583
41	13	512943.0	10	805.0	628	982	4	3	0	1	512415	512666	513294	513397
41	14	346210.75	0	519.5	0	1039	1	1	4	1	345780	346122	346122	346819
41	14	347581.75	0	407.5	0	815	1	1	4	1	347218	347538	347538	348033
41	14	748328.25	0	44.5	0	89	1	1	0	1	748267	748345	748345	748356
41	14	748396.5	0	32.0	0	64	1	1	3	1	748356	748405	748405	748420
41	14	748365.5	2	30.0	0	0	1	0	0	1	748345	748356	748356	748405
41	14	748466.0	2	107.0	0	0	3	0	0	1	748405	748420	748424	748615
41	14	151752.25	1	3037.5	2264	3811	12	1	0	1	149758	150709	152973	153569
41	14	89737.75	1	1629.5	863	2396	4	3	0	1	88896	88950	89813	91292
41	14	313335.0	1	2166.0	1762	2570	6	3	0	1	312090	312414	314176	314660
41	14	521307.75	6	31954.5	2078	61831	8	1	4	1	476030	534631	536709	537861
41	14	151752.25	10	3037.5	2264	3811	12	1	0	1	149758	150709	152973	153569
41	14	89737.75	10	1629.5	863	2396	4	3	0	1	88896	88950	89813	91292
41	14	313335.0	10	2166.0	1762	2570	6	3	0	1	312090	312414	314176	314660
41	15	403427.0	0	69.0	0	138	1	3	2	1	403364	403421	403421	403502
41	15	474546.5	0	1528.0	659	2397	6	1	2	1	473044	474521	475180	475441
41	15	319188.0	2	1554.0	0	0	1	0	0	1	317656	319166	319166	320764
41	15	20658.75	4	41317.5	0	0	20	4	0	1	164	165	989	81646
41	15	398224.5	1	4238.0	3519	4957	14	3	0	1	395419	396792	400311	400376
41	15	258453.75	1	3419.5	2611	4228	10	3	0	1	256204	257284	259895	260432
41	15	398224.5	10	4238.0	3519	4957	14	3	0	1	395419	396792	400311	400376
41	15	258453.75	10	3419.5	2611	4228	10	3	0	1	256204	257284	259895	260432
41	16	238732.75	0	8181.5	484	15879	5	3	3	1	234213	235071	235555	250092
41	16	579632.25	0	2942.5	1787	4098	4	1	4	1	577634	578688	580475	581732
41	16	834768.0	0	11158.0	1587	20729	30	1	1	1	829090	829288	830875	849819
41	16	12594.25	2	1283.5	0	0	1	0	0	1	10774	13131	13131	13341
41	16	396151.75	1	3061.5	0	6123	1	1	0	1	394035	395207	395207	400158
41	16	138254.25	1	2977.5	2535	3420	8	3	0	1	136449	137082	139617	139869
41	16	396151.75	10	3061.5	0	6123	1	1	0	1	394035	395207	395207	400158
41	16	138254.25	10	2977.5	2535	3420	8	3	0	1	136449	137082	139617	139869
42	1	181288.75	0	2339.5	0	4679	1	3	4	1	178226	182012	182012	182905
42	1	152568.0	1	13646.0	0	27292	1	1	0	1	132343	159147	159147	159635
42	1	152568.0	10	13646.0	0	27292	1	1	0	1	132343	159147	159147	159635
42	2	673244.25	0	193.5	0	387	1	3	3	1	673052	673243	673243	673439
42	2	1164009.0	0	3693.0	2228	5158	11	3	3	1	1161281	1163044	1165272	1166439
42	2	1051104.5	4	475853.0	0	0	1	0	0	1	1288921	1289141	813178	813178
42	2	197857.5	1	6153.0	35	12271	2	1	0	1	194328	195234	195269	206599
42	2	197857.5	10	6153.0	35	12271	2	1	0	1	194328	195234	195269	206599
42	3	61107.5	0	412.0	50	774	2	1	3	1	60600	61203	61253	61374
42	3	127400.5	0	1910.0	842	2978	6	1	3	1	126109	126782	127624	129087
42	3	275003.75	0	626.5	0	1253	1	3	4	1	274148	275233	275233	275401
42	3	219755.75	2	27.5	0	0	1	0	0	1	219721	219763	219763	219776
42	3	139770.25	1	484.5	0	969	1	3	0	1	139102	139954	139954	140071
42	3	139770.25	10	484.5	0	969	1	3	0	1	139102	139954	139954	140071
42	4	734866.25	0	16405.5	0	32811	1	1	1	1	712918	740409	740409	745729
42	4	966376.5	0	5273.0	1994	8552	13	1	3	1	960650	966830	968824	969202
42	4	785082.0	1	219.0	74	364	3	3	0	1	784887	785058	785132	785251
42	4	354629.75	1	1170.5	453	1888	4	1	0	1	353432	354657	355110	355320
42	4	582923.0	1	36435.0	0	72870	1	4	0	1	535621	593790	593790	608491
42	4	852818.0	1	3973.0	3554	4392	10	3	0	1	850606	851057	854611	854998
42	4	151891.0	1	1739.0	884	2594	4	1	0	1	150251	151792	152676	152845
42	4	582923.0	6	36435.0	0	72870	1	3	3	1	535621	593790	593790	608491
42	4	582923.0	8	36435.0	0	72870	1	4	0	1	535621	593790	593790	608491
42	4	785082.0	10	219.0	74	364	3	3	0	1	784887	785058	785132	785251
42	4	354629.75	10	1170.5	453	1888	4	1	0	1	353432	354657	355110	355320
42	4	852818.0	10	3973.0	3554	4392	10	3	0	1	850606	851057	854611	854998
42	4	151891.0	10	1739.0	884	2594	4	1	0	1	150251	151792	152676	152845
42	5	113719.25	0	15735.5	0	31471	1	3	1	1	101201	110502	110502	132672
42	5	160048.0	0	18825.0	0	37650	1	3	4	1	132672	168599	168599	170322
42	6	478290.0	0	1995.0	449	3541	4	1	3	1	476288	478297	478746	479829
42	6	387702.5	1	1027.0	482	1572	3	1	0	1	387070	387308	387790	388642
42	6	387702.5	10	1027.0	482	1572	3	1	0	1	387070	387308	387790	388642
42	7	111478.0	0	2112.0	307	3917	3	3	2	1	108917	111927	112234	112834
42	7	568724.75	0	718.5	0	1437	1	1	3	1	568021	568710	568710	569458
42	7	411781.0	2	1370.0	0	0	1	0	0	1	410929	411263	411263	413669
42	7	2510.0	4	5020.0	0	0	1	4	0	1	545	9495	545	9495
42	7	31095.75	1	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
42	7	31095.75	6	35582.5	23	71142	7	1	3	1	9495	17114	17137	80637
42	7	31095.75	8	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
42	8	657357.75	1	39679.5	344	79015	6	1	0	1	626045	648991	649335	705060
42	8	657357.75	10	39679.5	344	79015	6	1	0	1	626045	648991	649335	705060
42	9	155990.25	1	759.5	241	1278	6	2	0	1	155255	155966	156207	156533
42	9	203213.25	1	35951.5	129	71774	2	3	0	1	171952	198523	198652	243726
42	9	60702.75	1	30321.5	447	60196	6	1	0	1	44076	47008	47455	104272
42	9	155990.25	6	759.5	241	1278	6	3	2	1	155255	155966	156207	156533
42	9	155990.25	8	759.5	241	1278	6	2	0	1	155255	155966	156207	156533
42	9	203213.25	10	35951.5	129	71774	2	3	0	1	171952	198523	198652	243726
42	9	60702.75	10	30321.5	447	60196	6	1	0	1	44076	47008	47455	104272
42	10	284569.75	0	775.5	326	1225	4	1	4	1	283991	284373	284699	285216
42	10	573690.5	0	118.0	0	236	1	3	3	1	573564	573699	573699	573800
42	10	591208.75	0	27438.5	248	54629	3	1	2	1	577197	577782	578030	631826
42	10	723393.0	0	495.0	37	953	2	1	4	1	723064	723227	723264	724017
42	10	969683.75	1	326.5	0	653	1	2	0	1	969314	969727	969727	969967
42	10	105248.75	1	566.5	0	1133	1	1	0	1	104492	105439	105439	105625
42	10	40123.75	1	3344.5	3012	3677	6	1	0	1	38125	38778	41790	41802
42	10	969794.75	6	548.5	304	793	5	3	2	1	969314	969727	970031	970107
42	10	969683.75	8	326.5	0	653	1	2	0	1	969314	969727	969727	969967
42	10	105248.75	10	566.5	0	1133	1	1	0	1	104492	105439	105439	105625
42	10	40123.75	10	3344.5	3012	3677	6	1	0	1	38125	38778	41790	41802
42	11	133202.0	0	42465.0	0	84930	1	1	4	1	72792	151147	151147	157722
42	11	234361.0	1	1514.0	0	3028	1	3	0	1	233274	233934	233934	236302
42	11	510310.0	1	2653.0	987	4319	5	4	0	1	507915	510052	511039	512234
42	11	566835.75	1	629.5	374	885	10	1	0	1	566468	566574	566948	567353
42	11	510310.0	6	2653.0	987	4319	5	3	2	1	507915	510052	511039	512234
42	11	510310.0	8	2653.0	987	4319	5	4	0	1	507915	510052	511039	512234
42	11	234361.0	10	1514.0	0	3028	1	3	0	1	233274	233934	233934	236302
42	11	566835.75	10	629.5	374	885	10	1	0	1	566468	566574	566948	567353
42	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
42	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
42	12	69480.0	10	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
42	12	69480.0	10	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
42	13	162309.75	0	900.5	406	1395	4	1	4	1	161517	162202	162608	162912
42	13	395056.5	0	745.0	308	1182	3	1	1	1	394640	394728	395036	395822
42	13	454064.0	6	508.0	468	548	6	1	1	1	453799	453821	454289	454347
42	13	833957.5	2	1260.0	0	0	1	4	0	1	832952	833703	833703	835472
42	13	450949.25	1	5088.5	4686	5491	54	3	0	1	448308	448502	453188	453799
42	13	756020.75	1	1107.5	0	2215	1	3	0	1	754976	755958	755958	757191
42	13	842750.75	1	1525.5	869	2182	8	3	0	1	841376	842600	843469	843558
42	13	451874.25	6	3238.5	2770	3707	33	1	1	1	450092	450418	453188	453799
42	13	450949.25	8	5088.5	4686	5491	54	3	0	1	448308	448502	453188	453799
42	13	756020.75	10	1107.5	0	2215	1	3	0	1	754976	755958	755958	757191
42	13	842750.75	10	1525.5	869	2182	8	3	0	1	841376	842600	843469	843558
42	14	709051.0	0	50.0	0	100	1	1	4	1	708980	709072	709072	709080
42	14	748365.5	2	30.0	0	0	1	0	0	1	748345	748356	748356	748405
42	14	748466.0	2	107.0	0	0	3	0	0	1	748405	748420	748424	748615
42	14	286959.5	1	336.0	0	672	1	1	0	1	286782	286801	286801	287454
42	14	88901.75	1	1243.5	691	1796	5	1	0	1	88017	88543	89234	89813
42	14	286959.5	10	336.0	0	672	1	1	0	1	286782	286801	286801	287454
42	14	88901.75	10	1243.5	691	1796	5	1	0	1	88017	88543	89234	89813
42	15	213612.25	0	210.5	0	421	1	3	3	1	213441	213573	213573	213862
42	15	368266.0	0	4895.0	1133	8657	5	1	1	1	365137	366500	367633	373794
42	15	383714.0	7	807.0	72	1542	5	3	2	1	382973	383648	383720	384515
42	15	319188.0	2	1554.0	0	0	1	0	0	1	317656	319166	319166	320764
42	15	21055.25	1	40524.5	0	81049	1	0	0	1	597	989	989	81646
42	15	667897.25	1	1438.5	0	2877	1	1	0	1	666084	668272	668272	668961
42	15	708216.0	1	13003.0	1625	24381	12	3	0	1	701676	701753	703378	726057
42	15	21055.25	6	40524.5	0	81049	1	1	4	1	597	989	989	81646
42	15	21055.25	8	40524.5	0	81049	1	0	0	1	597	989	989	81646
42	15	667897.25	10	1438.5	0	2877	1	1	0	1	666084	668272	668272	668961
42	15	708216.0	10	13003.0	1625	24381	12	3	0	1	701676	701753	703378	726057
42	16	23821.75	6	82.5	0	165	1	3	2	1	23731	23830	23830	23896
42	16	12631.25	2	1209.5	0	0	1	0	0	1	10922	13131	13131	13341
42	16	90820.5	1	1205.0	336	2074	3	1	0	1	90029	90407	90743	92103
42	16	90820.5	10	1205.0	336	2074	3	1	0	1	90029	90407	90743	92103
43	1	181288.75	2	2339.5	0	0	1	4	0	1	178226	182012	182012	182905
43	1	160208.5	1	317.0	0	634	1	1	0	1	160025	160075	160075	160659
43	1	160208.5	10	317.0	0	634	1	1	0	1	160025	160075	160075	160659
43	2	86999.75	0	321.5	35	608	2	1	3	1	86769	86909	86944	87377
43	2	1051104.5	4	475853.0	0	0	1	0	0	1	1288921	1289141	813178	813178
43	3	220298.75	0	173.5	0	347	1	1	3	1	220111	220313	220313	220458
43	3	219755.75	2	27.5	0	0	1	0	0	1	219721	219763	219763	219776
43	3	252680.25	1	733.5	630	837	16	1	0	1	252216	252411	253041	253053
43	3	252680.25	10	733.5	630	837	16	1	0	1	252216	252411	253041	253053
43	4	143799.75	7	898.5	16	1781	2	1	1	1	142782	143919	143935	144563
43	4	582923.0	2	36435.0	0	0	1	4	0	1	535621	593790	593790	608491
43	4	413568.75	1	6468.5	632	12305	8	3	0	1	404732	415937	416569	417037
43	4	344761.5	1	1225.0	1125	1325	16	1	0	1	344104	344194	345319	345429
43	4	413568.75	10	6468.5	632	12305	8	3	0	1	404732	415937	416569	417037
43	4	344761.5	10	1225.0	1125	1325	16	1	0	1	344104	344194	345319	345429
43	5	301723.0	0	864.0	0	1728	1	3	4	1	301048	301534	301534	302776
43	5	517417.75	0	1362.5	666	2059	7	3	1	1	516274	517199	517865	518333
43	5	61592.0	1	652.0	0	1304	1	1	0	1	60689	61843	61843	61993
43	5	348958.5	1	1000.0	538	1462	3	3	0	1	348334	348583	349121	349796
43	5	61592.0	10	652.0	0	1304	1	1	0	1	60689	61843	61843	61993
43	5	348958.5	10	1000.0	538	1462	3	3	0	1	348334	348583	349121	349796
43	6	195495.25	7	2460.5	396	4525	4	1	3	1	193947	194583	194979	198472
43	6	391379.5	0	2828.0	1906	3750	5	3	2	1	389165	390766	392672	392915
43	7	520702.75	6	2855.5	2003	3708	16	3	3	1	519030	519520	521523	522738
43	7	871476.25	0	1222.5	812	1633	10	3	4	1	870508	871222	872034	872141
43	7	411781.0	2	1370.0	0	0	1	0	0	1	410929	411263	411263	413669
43	7	2510.0	4	5020.0	0	0	1	4	0	1	545	9495	545	9495
43	7	517649.0	1	789.0	0	1578	1	3	0	1	516721	517788	517788	518299
43	7	339553.0	1	2966.0	0	5932	1	1	0	1	337306	338834	338834	343238
43	7	31095.75	1	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
43	7	31095.75	6	35582.5	23	71142	7	1	4	1	9495	17114	17137	80637
43	7	31095.75	8	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
43	7	517649.0	8	789.0	0	1578	1	3	0	1	516721	517788	517788	518299
43	7	339553.0	10	2966.0	0	5932	1	1	0	1	337306	338834	338834	343238
43	8	360728.0	4	403830.0	0	0	413	4	0	1	141068	176558	562643	562643
43	8	22575.25	1	4742.5	2062	7423	6	1	0	1	19701	20707	22769	27124
43	8	22575.25	10	4742.5	2062	7423	6	1	0	1	19701	20707	22769	27124
43	9	61491.0	0	28745.0	227	57263	4	1	1	1	47009	47228	47455	104272
43	10	539386.75	0	536.5	308	765	5	3	4	1	539097	539140	539448	539862
43	10	546614.25	1	1507.5	14	3001	2	1	0	1	545677	546044	546058	548678
43	10	203829.75	1	472.5	60	885	3	1	0	1	203334	203853	203913	204219
43	10	983594.25	1	2392.5	1974	2811	27	3	0	1	982049	982747	984721	984860
43	10	546614.25	10	1507.5	14	3001	2	1	0	1	545677	546044	546058	548678
43	10	203829.75	10	472.5	60	885	3	1	0	1	203334	203853	203913	204219
43	10	983594.25	10	2392.5	1974	2811	27	3	0	1	982049	982747	984721	984860
43	11	555699.0	0	917.0	292	1542	5	1	4	1	555165	555316	555608	556707
43	11	583707.5	0	1837.0	1338	2336	6	1	4	1	582327	583251	584589	584663
43	11	53747.75	1	4540.5	3449	5632	8	3	0	1	50482	52473	55922	56114
43	11	247148.75	1	1863.5	1812	1915	24	1	0	1	246174	246260	248072	248089
43	11	53747.75	10	4540.5	3449	5632	8	3	0	1	50482	52473	55922	56114
43	11	247148.75	10	1863.5	1812	1915	24	1	0	1	246174	246260	248072	248089
43	12	253231.75	0	1508.5	230	2787	4	3	1	1	251667	253288	253518	254454
43	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
43	12	69480.0	6	88445.0	0	176890	1	1	3	1	8741	41774	41774	185631
43	12	69480.0	8	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
43	13	171413.75	0	567.5	0	1135	1	1	1	1	170684	171576	171576	171819
43	13	442113.0	7	185.0	25	345	2	3	1	1	441983	442058	442083	442328
43	13	845008.0	0	1104.0	785	1423	3	1	2	1	844285	844627	845412	845708
43	13	839266.5	1	885.0	0	1770	1	3	0	1	838535	839113	839113	840305
43	13	440465.75	1	2908.5	2771	3046	59	3	0	1	438931	439092	441863	441977
43	13	663738.25	1	6494.5	1311	11678	3	3	0	1	657682	663300	664611	669360
43	13	491225.25	1	3395.5	3325	3466	36	3	0	1	489484	489571	492896	492950
43	13	839266.5	10	885.0	0	1770	1	3	0	1	838535	839113	839113	840305
43	13	440465.75	9	2908.5	2771	3046	59	3	0	1	438931	439092	441863	441977
43	13	663738.25	10	6494.5	1311	11678	3	3	0	1	657682	663300	664611	669360
43	13	491225.25	10	3395.5	3325	3466	36	3	0	1	489484	489571	492896	492950
43	14	48121.25	0	2927.5	1645	4210	6	1	3	1	45932	47383	49028	50142
43	14	285139.5	0	746.0	148	1344	2	3	3	1	284616	284917	285065	285960
43	14	719340.75	7	1003.5	0	2007	1	3	4	1	718100	719578	719578	720107
43	14	748343.25	0	74.5	11	138	2	1	3	1	748267	748345	748356	748405
43	14	55893.75	1	4709.5	3660	5759	9	3	0	1	53135	53943	57603	58894
43	14	55893.75	10	4709.5	3660	5759	9	3	0	1	53135	53943	57603	58894
43	15	403427.0	0	69.0	0	138	1	3	1	1	403364	403421	403421	403502
43	15	319188.0	2	1554.0	0	0	1	0	0	1	317656	319166	319166	320764
43	15	20658.75	4	41317.5	0	0	20	4	0	1	164	165	989	81646
43	15	543476.25	1	984.5	22	1947	2	3	0	1	542120	543848	543870	544067
43	15	543476.25	10	984.5	22	1947	2	3	0	1	542120	543848	543870	544067
43	16	123564.0	0	2381.0	846	3916	5	3	3	1	121476	123271	124117	125392
43	16	143291.0	5	1928.0	1260	2596	4	split	"[1, 2]"	2	141843	142811	144071	144439
43	16	435402.0	0	326.0	0	652	1	1	3	1	435049	435429	435429	435701
43	16	11437.25	2	1178.5	0	0	1	4	0	1	10774	10922	10922	13131
43	16	754300.5	1	3152.0	2894	3410	17	1	0	1	752642	752807	755701	756052
43	16	754300.5	10	3152.0	2894	3410	17	1	0	1	752642	752807	755701	756052
44	1	181288.75	0	2339.5	0	4679	1	3	3	1	178226	182012	182012	182905
44	2	836734.0	6	697.0	268	1126	5	1	3	1	836242	836529	836797	837368
44	2	1051104.5	4	475853.0	0	0	1	0	0	1	1288921	1289141	813178	813178
44	2	190941.0	1	403.0	200	606	3	1	0	1	190592	190887	191087	191198
44	2	248846.0	1	40312.0	2113	78511	6	1	0	1	206599	250781	252894	285110
44	2	662925.0	1	298.0	67	529	4	1	0	1	662600	662952	663019	663129
44	2	1240714.0	1	2193.0	0	4386	1	3	0	1	1237801	1241434	1241434	1242187
44	2	190941.0	10	403.0	200	606	3	1	0	1	190592	190887	191087	191198
44	2	248846.0	10	40312.0	2113	78511	6	1	0	1	206599	250781	252894	285110
44	2	662925.0	10	298.0	67	529	4	1	0	1	662600	662952	663019	663129
44	2	1240714.0	10	2193.0	0	4386	1	3	0	1	1237801	1241434	1241434	1242187
44	3	61064.75	0	326.5	0	653	1	1	2	1	60600	61203	61203	61253
44	3	136435.25	1	565.5	26	1105	2	3	0	1	135738	136567	136593	136843
44	3	289763.0	1	2067.0	1631	2503	20	1	0	1	288396	289063	290694	290899
44	3	204593.75	1	18989.5	0	37979	1	0	0	1	181669	208529	208529	219648
44	3	204593.75	6	18989.5	0	37979	1	1	2	1	181669	208529	208529	219648
44	3	204593.75	8	18989.5	0	37979	1	0	0	1	181669	208529	208529	219648
44	3	136435.25	10	565.5	26	1105	2	3	0	1	135738	136567	136593	136843
44	3	289763.0	10	2067.0	1631	2503	20	1	0	1	288396	289063	290694	290899
44	4	414014.75	0	7360.5	1111	13610	10	1	2	1	404732	415937	417048	418342
44	4	764389.5	0	828.0	0	1656	1	3	3	1	763605	764346	764346	765261
44	4	959098.0	0	513.0	164	862	4	1	2	1	958580	959103	959267	959442
44	4	582923.0	1	36435.0	0	72870	1	4	0	1	535621	593790	593790	608491
44	4	582923.0	6	36435.0	0	72870	1	3	1	1	535621	593790	593790	608491
44	4	582923.0	8	36435.0	0	72870	1	4	0	1	535621	593790	593790	608491
44	5	160048.0	0	18825.0	0	37650	1	1	4	1	132672	168599	168599	170322
44	5	352682.5	0	1155.0	117	2193	2	3	2	1	351605	352605	352722	353798
44	5	188127.5	1	735.0	182	1288	4	1	0	1	187608	187912	188094	188896
44	5	376859.0	1	1325.0	141	2509	2	3	0	1	375751	376642	376783	378260
44	5	9429.5	1	3062.0	2287	3837	12	3	0	1	7356	8441	10728	11193
44	5	188127.5	10	735.0	182	1288	4	1	0	1	187608	187912	188094	188896
44	5	376859.0	10	1325.0	141	2509	2	3	0	1	375751	376642	376783	378260
44	5	9429.5	10	3062.0	2287	3837	12	3	0	1	7356	8441	10728	11193
44	6	219851.5	7	239.0	16	462	4	1	1	1	219663	219801	219817	220125
44	6	79011.0	1	2275.0	1231	3319	7	1	0	1	77475	78272	79503	80794
44	6	219137.5	1	742.0	201	1283	4	1	0	1	218380	219153	219354	219663
44	6	301458.75	1	9847.5	0	19695	1	1	0	1	295015	298055	298055	314710
44	6	79011.0	10	2275.0	1231	3319	7	1	0	1	77475	78272	79503	80794
44	6	219137.5	9	742.0	201	1283	4	1	0	1	218380	219153	219354	219663
44	6	301458.75	10	9847.5	0	19695	1	1	0	1	295015	298055	298055	314710
44	7	411781.0	2	1370.0	0	0	1	0	0	1	410929	411263	411263	413669
44	7	2510.0	4	5020.0	0	0	1	4	0	1	545	9495	545	9495
44	7	31095.75	1	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
44	7	113110.5	1	1153.0	451	1855	9	1	0	1	112234	112834	113285	114089
44	7	31095.75	6	35582.5	23	71142	7	1	4	1	9495	17114	17137	80637
44	7	31095.75	8	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
44	7	113110.5	10	1153.0	451	1855	9	1	0	1	112234	112834	113285	114089
44	8	617263.25	0	1383.5	0	2767	1	3	1	1	616082	617061	617061	618849
44	8	657357.75	0	39679.5	344	79015	6	3	2	1	626045	648991	649335	705060
44	8	595075.75	2	1582.5	0	0	1	4	0	1	593387	595182	595182	596552
44	9	35614.0	0	5697.0	3838	7556	17	1	3	1	31770	33761	37599	39326
44	9	178274.0	1	13927.0	0	27854	1	3	0	1	170669	171952	171952	198523
44	9	178274.0	10	13927.0	0	27854	1	3	0	1	170669	171952	171952	198523
44	10	222680.5	7	817.0	428	1206	10	1	2	1	222141	222403	222831	223347
44	10	967772.75	1	1408.5	184	2633	2	2	0	1	966375	967762	967946	969008
44	10	42204.75	1	1528.5	494	2563	4	3	0	1	41091	41790	42284	43654
44	10	967461.25	6	785.5	0	1571	1	3	1	1	966375	967762	967762	967946
44	10	526571.0	5	4182.0	747	5128	14	none	"[2, 3]"	1	524068	524892	525639	529196
44	10	967772.75	8	1408.5	184	2633	2	2	0	1	966375	967762	967946	969008
44	10	42204.75	10	1528.5	494	2563	4	3	0	1	41091	41790	42284	43654
44	11	32789.5	0	6447.0	2275	10619	10	3	1	1	29317	29815	32090	39936
44	11	332580.0	0	22519.0	2405	42633	24	1	1	1	320939	321702	324107	363572
44	11	534237.25	0	2383.5	462	4305	2	3	1	1	532814	533277	533739	537119
44	11	649647.5	3	33613.0	0	0	1	1	0	1	630944	634738	666454	666454
44	11	447057.0	1	2023.0	0	4046	1	3	0	1	444759	447332	447332	448805
44	11	510310.0	1	2653.0	987	4319	5	1	0	1	507915	510052	511039	512234
44	11	447057.0	10	2023.0	0	4046	1	3	0	1	444759	447332	447332	448805
44	11	510310.0	10	2653.0	987	4319	5	1	0	1	507915	510052	511039	512234
44	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
44	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
44	12	69480.0	10	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
44	12	69480.0	10	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
44	13	612928.0	0	1096.0	656	1536	3	1	4	1	612243	612517	613173	613779
44	13	833957.5	2	1260.0	0	0	1	4	0	1	832952	833703	833703	835472
