tetrad	chr	pos(bp)	co_type	chromatids	GCasso_tract_len	GCasso_marker	GCasso	snp_start_out	snp_start_in	snp_end_in	snp_end_out
38	15	259475.0	0	"[1, 2]"	0	0	0	259055	259895	259055	259895
38	15	714717.5	0	"[1, 4]"	0	0	0	703378	726057	703378	726057
38	15	410485.25	1	"[2, 3]"	407.5	1	1	410550	410828	410013	410550
38	15	239202.0	1	"[1, 3]"	15927.0	3	1	215807	246670	246808	247523
38	15	603479.5	5	"[1, 4]"	0	0	0	576850	630109	576850	630109
38	15	603479.5	5	"[2, 3]"	0	0	0	576850	630109	576850	630109
38	15	21055.25	3	"[2, 4]"	40524.5	1	1	989	81646	597	989
38	16	613930.25	1	"[1, 4]"	1948.5	7	1	612166	613746	614270	615539
38	16	225921.0	0	"[1, 3]"	0	0	0	225183	226659	225183	226659
38	16	760609.5	1	"[1, 3]"	631.0	1	1	760126	760462	760462	761388
38	16	840347.0	0	"[2, 3]"	0	0	0	830875	849819	830875	849819
38	16	651457.0	0	"[2, 3]"	0	0	0	650312	652602	650312	652602
38	16	624299.75	1	"[2, 3]"	1307.5	1	1	624606	625301	622686	624606
38	16	365234.0	0	"[3, 4]"	0	0	0	349884	380584	349884	380584
38	16	27940.0	0	"[3, 4]"	0	0	0	23896	31984	23896	31984
38	16	827979.0	1	"[1, 2]"	3610.0	40	1	829683	829885	825948	826400
38	16	306801.75	1	"[1, 3]"	598.5	2	1	307039	307163	306072	306933
38	16	114999.0	1	"[3, 4]"	726.0	1	1	115132	115592	114140	115132
39	1	167769.5	0	"[1, 4]"	0	0	0	167381	168158	167381	168158
39	1	109593.5	0	"[2, 3]"	0	0	0	103971	115216	103971	115216
39	2	110674.0	0	"[2, 4]"	0	0	0	102796	118552	102796	118552
39	2	1268345.5	0	"[3, 4]"	0	0	0	1267814	1268877	1267814	1268877
39	2	323408.0	0	"[1, 4]"	0	0	0	306745	340071	306745	340071
39	2	1072191.75	1	"[1, 2]"	1250.5	8	1	1072177	1073457	1071534	1071599
39	2	133299.5	0	"[2, 3]"	0	0	0	132309	134290	132309	134290
39	2	187842.0	0	"[1, 4]"	0	0	0	187309	188375	187309	188375
39	2	1163041.75	1	"[3, 4]"	1758.5	6	1	1161281	1163044	1163654	1164188
39	2	1009936.75	1	"[3, 4]"	1964.5	6	1	1010861	1010977	1008866	1009043
39	2	1228560.0	1	"[1, 2]"	1455.0	1	1	1228544	1230031	1227121	1228544
39	2	541172.0	0	"[1, 2]"	0	0	0	486175	596169	486175	596169
39	3	214088.5	0	"[3, 4]"	0	0	0	208529	219648	208529	219648
39	3	123306.5	1	"[1, 3]"	1626.0	1	1	122625	125614	122362	122625
39	3	287421.25	1	"[1, 4]"	632.5	2	1	286993	287217	287600	287875
39	4	582923.0	3	"[2, 3]"	36435.0	1	1	593790	608491	535621	593790
39	4	852403.5	0	"[1, 4]"	0	0	0	851919	852888	851919	852888
39	4	241832.5	5	"[3, 2]"	0	0	0	223598	260067	223598	260067
39	4	241832.5	5	"[4, 1]"	0	0	0	223598	260067	223598	260067
39	4	198341.0	0	"[2, 3]"	0	0	0	186086	210596	186086	210596
39	5	317610.0	0	"[1, 3]"	0	0	0	310053	325167	310053	325167
39	5	105851.5	0	"[2, 4]"	0	0	0	101201	110502	101201	110502
39	5	18760.0	1	"[1, 3]"	4862.0	33	1	15798	16860	21152	21230
39	5	431503.5	0	"[1, 2]"	0	0	0	391932	471075	391932	471075
39	6	58411.5	0	"[2, 3]"	0	0	0	46524	70299	46524	70299
39	6	512842.25	1	"[2, 4]"	4779.5	16	1	510298	510607	514347	516117
39	6	18446.5	4	"[2, 3]"	323.0	4	0	18242	18328	18740	18947
39	6	345055.0	0	"[1, 2]"	0	0	0	315648	374462	315648	374462
39	6	133314.25	1	"[1, 4]"	5913.5	14	1	128478	132237	135455	137087
39	7	769954.0	0	"[2, 3]"	0	0	0	738996	800912	738996	800912
39	7	460763.0	0	"[1, 4]"	0	0	0	459571	461955	459571	461955
39	7	656454.5	1	"[3, 4]"	9085.0	5	1	652266	669728	651756	652068
39	7	31095.75	3	"[3, 4]"	35582.5	7	1	17137	80637	9495	17114
39	7	574721.25	1	"[2, 4]"	2525.5	3	1	575492	576476	573357	573560
39	7	127579.75	1	"[1, 2]"	2352.5	6	1	127409	130103	126262	126545
39	8	778742.5	0	"[2, 4]"	0	0	0	776928	780557	776928	780557
39	8	657357.75	1	"[1, 3]"	39679.5	6	1	649335	705060	626045	648991
39	8	419839.0	0	"[1, 3]"	0	0	0	393297	446381	393297	446381
39	8	490821.25	1	"[1, 3]"	21095.5	6	1	500640	502098	460603	499944
39	8	314160.5	0	"[1, 3]"	0	0	0	277526	350795	277526	350795
39	8	378169.0	0	"[1, 3]"	0	0	0	363041	393297	363041	393297
39	8	571037.75	1	"[3, 4]"	4001.5	2	1	571755	574322	566463	571611
39	8	731307.5	0	"[2, 4]"	0	0	0	705060	757555	705060	757555
39	8	534280.5	0	"[2, 3]"	0	0	0	502098	566463	502098	566463
39	9	277103.5	0	"[2, 4]"	0	0	0	276904	277303	276904	277303
39	9	22385.25	1	"[2, 3]"	1978.5	3	1	22948	23801	21018	21774
39	9	369424.25	3	"[2, 3]"	3466.5	17	1	366890	368492	371065	371250
39	9	221189.0	0	"[1, 2]"	0	0	0	198652	243726	198652	243726
39	10	828162.0	1	"[3, 4]"	1544.0	1	1	826414	828366	828366	829502
39	10	604928.0	0	"[1, 4]"	0	0	0	578030	631826	578030	631826
39	10	400599.0	0	"[1, 2]"	0	0	0	400278	400920	400278	400920
39	10	840418.25	1	"[1, 3]"	2732.5	3	1	837445	840659	841226	842343
39	10	106715.0	0	"[1, 3]"	0	0	0	106418	107012	106418	107012
39	10	5697.5	0	"[2, 4]"	0	0	0	5348	6047	5348	6047
39	10	192548.75	1	"[2, 4]"	256.5	1	1	192290	192551	192551	192803
39	10	527003.5	1	"[1, 4]"	3317.0	12	1	525051	525639	528128	529196
39	10	913229.5	0	"[2, 3]"	0	0	0	863018	963441	863018	963441
39	11	212096.5	0	"[3, 4]"	0	0	0	191636	232557	191636	232557
39	11	111969.5	0	"[2, 3]"	0	0	0	72792	151147	72792	151147
39	11	53773.5	0	"[2, 4]"	0	0	0	52473	55074	52473	55074
39	11	376934.0	1	"[1, 3]"	2938.0	9	1	374585	376345	377937	378869
39	12	60252.25	4	"[3, 4]"	106900.5	2	0	4863	8741	185631	239428
39	12	267878.0	0	"[3, 4]"	0	0	0	256691	279065	256691	279065
39	13	344559.5	0	"[2, 3]"	0	0	0	320425	368694	320425	368694
39	13	856715.5	0	"[1, 2]"	0	0	0	856624	856807	856624	856807
39	13	21785.5	0	"[1, 2]"	0	0	0	14884	28687	14884	28687
39	13	55801.0	0	"[1, 3]"	0	0	0	42957	68645	42957	68645
39	13	567757.5	0	"[3, 4]"	0	0	0	563292	572223	563292	572223
39	14	626790.0	0	"[2, 3]"	0	0	0	609577	644003	609577	644003
39	14	31046.5	0	"[1, 2]"	0	0	0	30020	32073	30020	32073
39	14	253425.75	1	"[1, 4]"	1931.5	3	1	253714	255069	251536	253384
39	14	541054.5	0	"[1, 4]"	0	0	0	540760	541349	540760	541349
39	14	421873.5	0	"[1, 4]"	0	0	0	367717	476030	367717	476030
39	15	697490.0	0	"[1, 4]"	0	0	0	697213	697767	697213	697767
39	15	353274.5	1	"[2, 3]"	4702.0	17	1	355254	355997	350382	351465
39	15	21055.25	6	"[3, 1]"	40524.5	1	1	597	989	989	81646
39	15	21055.25	6	"[4, 2]"	40524.5	1	1	597	989	989	81646
39	16	840347.0	0	"[1, 3]"	0	0	0	830875	849819	830875	849819
39	16	141581.0	0	"[1, 2]"	0	0	0	141319	141843	141319	141843
39	16	523828.5	0	"[1, 4]"	0	0	0	522657	525000	522657	525000
39	16	30210.0	1	"[2, 3]"	4540.0	1	1	23896	31984	31984	32976
39	16	308523.5	0	"[3, 4]"	0	0	0	308041	309006	308041	309006
40	2	887278.0	0	"[1, 2]"	0	0	0	849131	925425	849131	925425
40	2	477067.5	1	"[2, 3]"	7499.0	50	1	469737	476899	480563	481071
40	2	774018.0	1	"[3, 4]"	224.0	1	1	773717	774095	774095	774165
40	2	964901.5	0	"[3, 4]"	0	0	0	925425	1004378	925425	1004378
40	2	1170407.5	0	"[3, 4]"	0	0	0	1169941	1170874	1169941	1170874
40	2	404631.0	0	"[3, 4]"	0	0	0	389139	420123	389139	420123
40	2	541172.0	2	"[2, 3]"	55107.5	0	0	486175	596169	486175	596169
40	3	214088.5	5	"[2, 3]"	0	0	0	208529	219648	208529	219648
40	3	214088.5	5	"[1, 4]"	0	0	0	208529	219648	208529	219648
40	3	153548.75	1	"[2, 4]"	467.5	4	1	153742	153823	153153	153477
40	3	268081.75	1	"[1, 3]"	2888.5	3	1	264323	268952	269286	269766
40	4	319243.75	1	"[1, 4]"	4348.5	5	1	321293	321543	313848	320291
40	4	241832.5	5	"[1, 3]"	0	0	0	223598	260067	223598	260067
40	4	241832.5	5	"[2, 4]"	0	0	0	223598	260067	223598	260067
40	4	963740.0	0	"[2, 4]"	0	0	0	960650	966830	960650	966830
40	4	392055.0	0	"[3, 4]"	0	0	0	379378	404732	379378	404732
40	4	47000.5	0	"[1, 3]"	0	0	0	40719	53282	40719	53282
40	4	198341.0	0	"[1, 3]"	0	0	0	186086	210596	186086	210596
40	5	52093.0	0	"[1, 2]"	0	0	0	43675	60511	43675	60511
40	5	431503.5	0	"[1, 2]"	0	0	0	391932	471075	391932	471075
40	5	228180.0	0	"[1, 3]"	0	0	0	211647	244713	211647	244713
40	5	346514.25	1	"[2, 3]"	798.5	4	1	346564	347263	345780	346450
40	6	160864.0	0	"[3, 4]"	0	0	0	159580	162148	159580	162148
40	6	28542.0	0	"[2, 4]"	0	0	0	27882	29202	27882	29202
40	6	233835.5	0	"[1, 4]"	0	0	0	233614	234057	233614	234057
40	6	345055.0	0	"[2, 4]"	0	0	0	315648	374462	315648	374462
40	6	479287.5	0	"[2, 4]"	0	0	0	478746	479829	478746	479829
40	7	474687.25	1	"[2, 4]"	2702.5	1	1	471817	474855	474855	477222
40	7	769954.0	0	"[3, 4]"	0	0	0	738996	800912	738996	800912
40	7	689165.0	0	"[3, 4]"	0	0	0	670631	707699	670631	707699
40	7	261214.5	0	"[3, 4]"	0	0	0	252193	270236	252193	270236
40	7	31095.75	3	"[1, 4]"	35582.5	7	1	9495	17114	17137	80637
40	7	857559.5	1	"[1, 3]"	11222.0	8	1	842790	861107	862914	863427
40	7	231713.0	0	"[2, 3]"	0	0	0	211233	252193	211233	252193
40	7	319591.75	1	"[2, 4]"	644.5	3	1	319747	320081	318866	319673
40	8	158813.0	0	"[1, 2]"	0	0	0	141068	176558	141068	176558
40	8	21610.5	1	"[2, 4]"	1123.0	2	1	20707	21391	21931	22413
40	8	378169.0	0	"[1, 4]"	0	0	0	363041	393297	363041	393297
40	8	731307.5	0	"[2, 4]"	0	0	0	705060	757555	705060	757555
40	8	637518.0	0	"[3, 4]"	0	0	0	626045	648991	626045	648991
40	8	236265.0	0	"[2, 3]"	0	0	0	195004	277526	195004	277526
40	9	171310.5	0	"[1, 4]"	0	0	0	170669	171952	170669	171952
40	9	246201.5	1	"[1, 3]"	3873.0	21	1	243726	244804	247265	249011
40	9	221189.0	0	"[2, 3]"	0	0	0	198652	243726	198652	243726
40	10	139308.0	0	"[1, 3]"	0	0	0	113531	165085	113531	165085
40	10	847974.25	1	"[1, 3]"	10564.5	2	1	842343	843041	843495	863018
40	10	5697.5	5	"[4, 2]"	0	0	0	5348	6047	5348	6047
40	10	5697.5	5	"[3, 1]"	0	0	0	5348	6047	5348	6047
40	10	456263.0	0	"[2, 3]"	0	0	0	426131	486395	426131	486395
40	10	964573.0	0	"[1, 3]"	0	0	0	963754	965392	963754	965392
40	10	487795.75	1	"[3, 4]"	1504.5	4	1	486868	487219	487836	489260
40	10	347812.5	0	"[2, 4]"	0	0	0	346674	348951	346674	348951
40	10	913229.5	0	"[2, 4]"	0	0	0	863018	963441	863018	963441
40	10	677108.0	0	"[2, 4]"	0	0	0	631826	722390	631826	722390
40	11	498885.5	0	"[1, 2]"	0	0	0	489856	507915	489856	507915
40	11	310470.0	0	"[2, 3]"	0	0	0	309057	311883	309057	311883
40	11	364466.5	0	"[1, 3]"	0	0	0	364012	364921	364012	364921
40	11	111969.5	0	"[1, 3]"	0	0	0	72792	151147	72792	151147
40	11	548063.0	0	"[2, 3]"	0	0	0	542329	553797	542329	553797
40	11	174679.0	0	"[3, 4]"	0	0	0	157722	191636	157722	191636
40	12	245240.0	0	"[1, 4]"	0	0	0	239429	251051	239429	251051
40	12	364610.5	0	"[3, 4]"	0	0	0	343205	386016	343205	386016
40	12	69480.0	3	"[1, 4]"	88445.0	1	1	8741	41774	41774	185631
40	12	322171.5	0	"[2, 4]"	0	0	0	301138	343205	301138	343205
40	13	344559.5	0	"[1, 2]"	0	0	0	320425	368694	320425	368694
40	13	21785.5	0	"[1, 2]"	0	0	0	14884	28687	14884	28687
40	13	483910.5	1	"[2, 4]"	1200.0	44	1	483272	483349	484365	484656
40	13	739506.0	0	"[1, 2]"	0	0	0	739171	739841	739171	739841
40	13	776804.5	1	"[1, 2]"	2567.0	9	1	774914	776128	776987	779189
40	13	705923.0	0	"[1, 2]"	0	0	0	704898	706948	704898	706948
40	13	369593.0	0	"[1, 4]"	0	0	0	368694	370492	368694	370492
40	14	303418.75	1	"[3, 4]"	2629.5	8	1	301726	302482	303774	305693
40	14	40151.25	1	"[1, 3]"	4060.5	3	1	41204	43159	35984	40258
40	14	505330.5	0	"[2, 4]"	0	0	0	476030	534631	476030	534631
40	14	673638.5	0	"[3, 4]"	0	0	0	644305	702972	644305	702972
40	14	421873.5	0	"[2, 4]"	0	0	0	367717	476030	367717	476030
40	14	184612.5	1	"[1, 4]"	753.0	1	1	184947	185031	183525	184947
40	15	350013.0	1	"[3, 4]"	1821.0	2	1	348357	349848	350382	351465
40	15	423047.0	0	"[3, 4]"	0	0	0	420739	425355	420739	425355
40	15	21055.25	3	"[2, 3]"	40524.5	1	1	989	81646	597	989
40	15	401601.5	1	"[1, 2]"	3154.0	18	1	403105	403252	399874	400175
40	15	277793.25	8	"[2, 4]"	3518.5	6	1	275500	276568	279521	279584
40	15	142430.0	0	"[2, 3]"	0	0	0	81646	203214	81646	203214
40	15	693729.75	1	"[1, 4]"	1235.5	2	1	692879	693345	693960	694735
40	16	55504.5	0	"[1, 3]"	0	0	0	54130	56879	54130	56879
40	16	501658.0	1	"[1, 3]"	1073.0	1	1	500452	501791	501791	502598
40	16	840347.0	0	"[1, 3]"	0	0	0	830875	849819	830875	849819
40	16	757542.0	0	"[3, 4]"	0	0	0	756802	758282	756802	758282
40	16	27940.0	0	"[1, 2]"	0	0	0	23896	31984	23896	31984
40	16	602429.0	0	"[1, 2]"	0	0	0	599677	605181	599677	605181
41	1	160643.0	1	"[1, 2]"	2504.0	17	1	159147	159635	161779	162011
41	1	99702.5	0	"[2, 4]"	0	0	0	95434	103971	95434	103971
41	2	1019865.75	1	"[1, 2]"	804.5	1	1	1019007	1019920	1019920	1020616
41	2	964901.5	0	"[3, 4]"	0	0	0	925425	1004378	925425	1004378
41	2	887278.0	0	"[3, 4]"	0	0	0	849131	925425	849131	925425
41	2	1268357.0	5	"[2, 1]"	0	0	0	1267837	1268877	1267837	1268877
41	2	1268357.0	5	"[3, 4]"	0	0	0	1267837	1268877	1267837	1268877
41	2	1042497.5	0	"[1, 2]"	0	0	0	1041782	1043213	1041782	1043213
41	2	123599.25	1	"[1, 2]"	1637.5	5	1	123921	124915	122507	123054
41	2	185276.75	1	"[3, 4]"	1546.5	1	1	183212	185795	185795	186305
41	2	438919.5	0	"[2, 3]"	0	0	0	420123	457716	420123	457716
41	2	269002.0	0	"[2, 4]"	0	0	0	252894	285110	252894	285110
41	2	1221412.5	0	"[3, 4]"	0	0	0	1219709	1223116	1219709	1223116
41	2	541172.0	6	"[1, 4]"	0.0	0	0	486175	596169	486175	596169
41	2	576164.0	6	"[3, 2]"	69984.0	1	1	596169	626143	486175	596169
41	3	214088.5	0	"[2, 3]"	0	0	0	208529	219648	208529	219648
41	3	112461.0	1	"[3, 4]"	1412.0	3	1	111918	114416	111645	111865
41	3	175445.5	0	"[2, 3]"	0	0	0	171146	179745	171146	179745
41	3	273847.75	3	"[3, 4]"	1685.5	3	1	272810	273200	274148	275233
41	4	24789.5	0	"[1, 3]"	0	0	0	8860	40719	8860	40719
41	4	206045.25	1	"[2, 4]"	15408.5	1	1	210596	216903	186086	210596
41	4	669792.5	0	"[3, 4]"	0	0	0	645497	694088	645497	694088
41	4	301107.5	0	"[1, 2]"	0	0	0	296162	306053	296162	306053
41	4	353582.25	1	"[3, 4]"	924.5	2	1	353432	354657	352854	353386
41	4	474096.0	0	"[1, 2]"	0	0	0	473577	474615	473577	474615
41	4	582923.0	3	"[3, 4]"	36435.0	1	1	535621	593790	593790	608491
41	4	908935.0	0	"[1, 4]"	0	0	0	904559	913311	904559	913311
41	5	52093.0	0	"[2, 3]"	0	0	0	43675	60511	43675	60511
41	5	317610.0	0	"[1, 4]"	0	0	0	310053	325167	310053	325167
41	5	113719.25	1	"[2, 4]"	15735.5	1	1	101201	110502	110502	132672
41	5	205473.0	0	"[1, 2]"	0	0	0	199299	211647	199299	211647
41	5	431503.5	0	"[2, 3]"	0	0	0	391932	471075	391932	471075
41	6	511108.0	1	"[1, 3]"	393.0	2	1	510832	510991	510993	511616
41	6	150890.25	1	"[1, 3]"	2400.5	4	1	151906	152275	149137	150243
41	6	70764.5	0	"[3, 4]"	0	0	0	70299	71230	70299	71230
41	6	325718.75	1	"[2, 4]"	38672.5	6	1	298055	314710	315648	374462
41	6	390611.75	1	"[2, 4]"	1292.5	1	1	389165	390766	390766	391750
41	7	769954.0	0	"[2, 4]"	0	0	0	738996	800912	738996	800912
41	7	689165.0	0	"[2, 3]"	0	0	0	670631	707699	670631	707699
41	7	377585.5	0	"[3, 4]"	0	0	0	376920	378251	376920	378251
41	7	520702.75	1	"[2, 4]"	2855.5	16	1	521523	522738	519030	519520
41	7	31095.75	3	"[3, 4]"	35582.5	7	1	17137	80637	9495	17114
41	7	587422.0	1	"[1, 4]"	270.0	2	1	587407	587707	587194	587380
41	8	68378.0	0	"[3, 4]"	0	0	0	41556	95200	41556	95200
41	8	118008.5	0	"[2, 4]"	0	0	0	95924	140093	95924	140093
41	9	287694.0	0	"[2, 3]"	0	0	0	286328	289060	286328	289060
41	9	16136.5	0	"[2, 3]"	0	0	0	13573	18700	13573	18700
41	9	221189.0	0	"[1, 2]"	0	0	0	198652	243726	198652	243726
41	9	118378.0	0	"[1, 2]"	0	0	0	104272	132484	104272	132484
41	9	297978.0	1	"[2, 4]"	1814.0	30	1	296917	297225	298825	298945
41	10	604928.0	0	"[1, 2]"	0	0	0	578030	631826	578030	631826
41	10	28853.25	1	"[2, 3]"	959.5	2	1	29079	29587	27758	28989
41	10	224058.0	0	"[1, 2]"	0	0	0	223347	224769	223347	224769
41	10	5697.5	0	"[1, 2]"	0	0	0	5348	6047	5348	6047
41	10	913229.5	0	"[2, 3]"	0	0	0	863018	963441	863018	963441
41	10	677108.0	0	"[1, 2]"	0	0	0	631826	722390	631826	722390
41	10	254157.5	1	"[3, 4]"	2972.0	12	1	255268	256019	252052	253291
41	10	412790.75	1	"[1, 4]"	919.5	2	1	411933	412729	412841	413660
41	10	70892.75	1	"[2, 4]"	2353.5	3	1	67745	71687	71978	72161
41	10	327796.0	0	"[1, 3]"	0	0	0	326406	329186	326406	329186
41	11	310470.0	0	"[1, 4]"	0	0	0	309057	311883	309057	311883
41	11	498885.5	0	"[3, 4]"	0	0	0	489856	507915	489856	507915
41	11	36013.0	0	"[3, 4]"	0	0	0	32090	39936	32090	39936
41	11	364129.25	1	"[1, 3]"	674.5	1	1	363572	364012	364012	364921
41	12	322171.5	0	"[2, 4]"	0	0	0	301138	343205	301138	343205
41	13	21785.5	0	"[1, 4]"	0	0	0	14884	28687	14884	28687
41	13	668416.5	1	"[2, 3]"	2862.0	3	1	664611	669360	669621	670074
41	13	605080.25	1	"[1, 4]"	1954.5	2	1	603036	605170	605727	606388
41	13	344559.5	0	"[1, 3]"	0	0	0	320425	368694	320425	368694
41	13	895581.5	1	"[3, 4]"	1883.0	1	1	892817	896463	896463	896583
41	13	55801.0	0	"[2, 4]"	0	0	0	42957	68645	42957	68645
41	13	512943.0	1	"[1, 4]"	805.0	4	1	513294	513397	512415	512666
41	14	505330.5	2	"[2, 3]"	31954.5	0	0	476030	534631	476030	534631
41	14	151752.25	1	"[3, 4]"	3037.5	12	1	152973	153569	149758	150709
41	14	673638.5	5	"[1, 2]"	0	0	0	644305	702972	644305	702972
41	14	673638.5	5	"[4, 3]"	0	0	0	644305	702972	644305	702972
41	14	577972.0	0	"[1, 2]"	0	0	0	546367	609577	546367	609577
41	14	89737.75	1	"[3, 4]"	1629.5	4	1	89813	91292	88896	88950
41	14	83798.0	0	"[3, 4]"	0	0	0	81406	86190	81406	86190
41	14	313335.0	1	"[1, 4]"	2166.0	6	1	314176	314660	312090	312414
41	15	398224.5	1	"[3, 4]"	4238.0	14	1	400311	400376	395419	396792
41	15	408885.5	0	"[1, 2]"	0	0	0	408657	409114	408657	409114
41	15	350923.5	0	"[3, 4]"	0	0	0	350382	351465	350382	351465
41	15	258453.75	1	"[2, 4]"	3419.5	10	1	259895	260432	256204	257284
41	15	645989.5	0	"[3, 4]"	0	0	0	630109	661870	630109	661870
41	16	27907.0	0	"[3, 4]"	0	0	0	23830	31984	23830	31984
41	16	396151.75	1	"[2, 3]"	3061.5	1	1	394035	395207	395207	400158
41	16	526980.5	0	"[1, 3]"	0	0	0	526182	527779	526182	527779
41	16	138254.25	1	"[1, 2]"	2977.5	8	1	139617	139869	136449	137082
41	16	859198.5	0	"[2, 4]"	0	0	0	849819	868578	849819	868578
42	1	152568.0	1	"[2, 4]"	13646.0	1	1	159147	159635	132343	159147
42	1	109593.5	0	"[2, 4]"	0	0	0	103971	115216	103971	115216
42	2	1109162.5	0	"[1, 4]"	0	0	0	1107809	1110516	1107809	1110516
42	2	1243088.0	0	"[2, 4]"	0	0	0	1242274	1243902	1242274	1243902
42	2	197857.5	1	"[3, 4]"	6153.0	2	1	194328	195234	195269	206599
42	2	541172.0	0	"[1, 2]"	0	0	0	486175	596169	486175	596169
42	2	1268357.0	5	"[1, 3]"	0	0	0	1267837	1268877	1267837	1268877
42	2	1268357.0	5	"[4, 2]"	0	0	0	1267837	1268877	1267837	1268877
42	3	214088.5	5	"[4, 2]"	0	0	0	208529	219648	208529	219648
42	3	214088.5	5	"[3, 1]"	0	0	0	208529	219648	208529	219648
42	3	139770.25	1	"[2, 4]"	484.5	1	1	139954	140071	139102	139954
42	3	262066.0	0	"[1, 3]"	0	0	0	261633	262499	261633	262499
42	4	785082.0	1	"[2, 4]"	219.0	3	1	784887	785058	785132	785251
42	4	24789.5	0	"[1, 2]"	0	0	0	8860	40719	8860	40719
42	4	669792.5	0	"[2, 4]"	0	0	0	645497	694088	645497	694088
42	4	354629.75	1	"[2, 4]"	1170.5	4	1	353432	354657	355110	355320
42	4	198341.0	0	"[2, 3]"	0	0	0	186086	210596	186086	210596
42	4	582923.0	3	"[2, 4]"	36435.0	1	1	535621	593790	593790	608491
42	4	852818.0	1	"[1, 3]"	3973.0	10	1	854611	854998	850606	851057
42	4	151891.0	1	"[3, 4]"	1739.0	4	1	152676	152845	150251	151792
42	5	52093.0	0	"[2, 4]"	0	0	0	43675	60511	43675	60511
42	5	304418.75	4	"[3, 4]"	4527.5	10	0	301534	302776	306815	306827
42	5	205473.0	0	"[3, 4]"	0	0	0	199299	211647	199299	211647
42	5	431503.5	0	"[1, 3]"	0	0	0	391932	471075	391932	471075
42	6	151180.0	0	"[2, 4]"	0	0	0	150651	151709	150651	151709
42	6	58411.5	0	"[2, 4]"	0	0	0	46524	70299	46524	70299
42	6	387702.5	1	"[1, 4]"	1027.0	3	1	387790	388642	387070	387308
42	7	231713.0	0	"[1, 4]"	0	0	0	211233	252193	211233	252193
42	7	445230.0	0	"[1, 2]"	0	0	0	436331	454129	436331	454129
42	7	31095.75	3	"[2, 4]"	35582.5	7	1	9495	17114	17137	80637
42	7	837468.5	0	"[2, 4]"	0	0	0	836987	837950	836987	837950
42	7	710998.0	0	"[1, 3]"	0	0	0	710352	711644	710352	711644
42	8	534280.5	0	"[2, 3]"	0	0	0	502098	566463	502098	566463
42	8	657357.75	1	"[2, 3]"	39679.5	6	1	626045	648991	649335	705060
42	8	731307.5	0	"[2, 3]"	0	0	0	705060	757555	705060	757555
42	8	236265.0	0	"[1, 2]"	0	0	0	195004	277526	195004	277526
42	8	378169.0	0	"[2, 3]"	0	0	0	363041	393297	363041	393297
42	9	203213.25	1	"[3, 4]"	35951.5	2	1	198652	243726	171952	198523
42	9	155990.25	8	"[1, 4]"	759.5	6	1	156207	156533	155255	155966
42	9	60702.75	1	"[2, 4]"	30321.5	6	1	44076	47008	47455	104272
42	9	370585.5	0	"[1, 3]"	0	0	0	370106	371065	370106	371065
42	10	374215.0	0	"[1, 2]"	0	0	0	372798	375632	372798	375632
42	10	969683.75	8	"[3, 4]"	326.5	1	1	969727	969967	969314	969727
42	10	913229.5	0	"[1, 2]"	0	0	0	863018	963441	863018	963441
42	10	105248.75	1	"[1, 2]"	566.5	1	1	105439	105625	104492	105439
42	10	5697.5	0	"[3, 4]"	0	0	0	5348	6047	5348	6047
42	10	40123.75	1	"[1, 2]"	3344.5	6	1	38125	38778	41790	41802
42	11	234361.0	1	"[2, 4]"	1514.0	1	1	233274	233934	233934	236302
42	11	510310.0	3	"[1, 4]"	2653.0	5	1	511039	512234	507915	510052
42	11	566835.75	1	"[2, 4]"	629.5	10	1	566948	567353	566468	566574
42	11	469330.5	0	"[1, 2]"	0	0	0	448805	489856	448805	489856
42	12	364610.5	0	"[1, 4]"	0	0	0	343205	386016	343205	386016
42	12	322171.5	0	"[2, 3]"	0	0	0	301138	343205	301138	343205
42	12	69480.0	6	"[2, 4]"	88445.0	1	1	8741	41774	41774	185631
42	12	69480.0	6	"[1, 3]"	88445.0	1	1	8741	41774	41774	185631
42	13	756020.75	1	"[1, 4]"	1107.5	1	1	754976	755958	755958	757191
42	13	450949.25	8	"[3, 4]"	5088.5	54	1	448308	448502	453188	453799
42	13	118906.5	0	"[1, 3]"	0	0	0	77819	159994	77819	159994
42	13	842750.75	1	"[1, 2]"	1525.5	8	1	843469	843558	841376	842600
42	13	21785.5	0	"[2, 3]"	0	0	0	14884	28687	14884	28687
42	13	648965.0	0	"[1, 4]"	0	0	0	647338	650592	647338	650592
42	14	626790.0	0	"[1, 3]"	0	0	0	609577	644003	609577	644003
42	14	16364.5	0	"[1, 3]"	0	0	0	15005	17724	15005	17724
42	14	286959.5	1	"[1, 4]"	336.0	1	1	286801	287454	286782	286801
42	14	88901.75	1	"[1, 3]"	1243.5	5	1	88017	88543	89234	89813
42	14	421873.5	0	"[3, 4]"	0	0	0	367717	476030	367717	476030
42	15	388530.0	0	"[2, 4]"	0	0	0	388270	388790	388270	388790
42	15	21055.25	3	"[2, 3]"	40524.5	1	1	597	989	989	81646
42	15	667897.25	1	"[2, 3]"	1438.5	1	1	666084	668272	668272	668961
42	15	142430.0	0	"[1, 3]"	0	0	0	81646	203214	81646	203214
42	15	708216.0	1	"[3, 4]"	13003.0	12	1	703378	726057	701676	701753
42	16	449856.0	0	"[1, 3]"	0	0	0	441373	458339	441373	458339
42	16	859198.5	0	"[1, 3]"	0	0	0	849819	868578	849819	868578
42	16	90820.5	1	"[2, 4]"	1205.0	3	1	90743	92103	90029	90407
